Exporter M.49,Exporter ISO3,Exporter,Exporter region,Resource,Year,Value (1000USD),Weight (1000kg)
328,GUY,Guyana,Latin America and the Caribbean,Coffee,2011,0.066,0.078
332,HTI,Haiti,Latin America and the Caribbean,Coffee,2011,2691.55845,414.967
340,HND,Honduras,Latin America and the Caribbean,Coffee,2011,1319433.802,244364.1472
344,HKG,"China, Hong Kong SAR",China,Coffee,2011,9938.959774,1982.917128
348,HUN,Hungary,Europe,Coffee,2011,72154.44534,12173.94581
352,ISL,Iceland,Europe,Coffee,2011,114.360947,3.10402376
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),Coffee,2011,1155723.867,370667.0879
364,IRN,Iran,Central and Southern Asia,Coffee,2011,57.3594,36.073
372,IRL,Ireland,Europe,Coffee,2011,22009.86106,2736.470743
376,ISR,Israel,Northern Africa and Western Asia,Coffee,2011,7893.070251,1170.732199
381,ITA,Italy,Europe,Coffee,2011,1183576.891,126391.4481
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,Coffee,2011,110316.6134,49563.66343
388,JAM,Jamaica,Latin America and the Caribbean,Coffee,2011,21931.63302,1195.737417
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),Coffee,2011,11849.44674,1408.498066
398,KAZ,Kazakhstan,Central and Southern Asia,Coffee,2011,4.153,1.381
400,JOR,Jordan,Northern Africa and Western Asia,Coffee,2011,14066.7743,3368.387285
404,KEN,Kenya,Sub-Saharan Africa,Coffee,2011,289255.929,42247.23211
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2011,0.537,0.195
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2011,34950.70615,7928.189547
414,KWT,Kuwait,Northern Africa and Western Asia,Coffee,2011,1457.652231,236.7007112
417,KGZ,Kyrgyzstan,Central and Southern Asia,Coffee,2011,361.923,60.859
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2011,92417.16525,26347.27465
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2011,18993.02325,3000.333135
426,LSO,Lesotho,Sub-Saharan Africa,Coffee,2011,25.5649997,3.70597584
428,LVA,Latvia,Europe,Coffee,2011,17094.815,2399.109535
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2011,978.49987,471.671
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2011,1.125,0.018
440,LTU,Lithuania,Europe,Coffee,2011,24619.74154,2508.665061
442,LUX,Luxembourg,Europe,Coffee,2011,47831.74868,6251.396291
446,MAC,"China, Macao SAR",China,Coffee,2011,1079.244773,253.8500715
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2011,14286.30285,6423.477019
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2011,8613.667877,2020.783523
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2011,15384.97964,3996.686805
466,MLI,Mali,Sub-Saharan Africa,Coffee,2011,26.422232,18.06
470,MLT,Malta,Europe,Coffee,2011,111.427,10.718
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2011,,
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2011,425.027479,72.01654879
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2011,705387.495,120249.8168
490,,"Other Asia, nes",,Coffee,2011,4443.90635,983.7233798
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2011,,
498,MDA,Moldova,Europe,Coffee,2011,229.74897,19.61008
499,MNE,Montenegro,Europe,Coffee,2011,781.8604455,188.8819303
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2011,312.757792,17.98452642
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2011,1.362622,0.478
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2011,236.204974,81.567
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2011,118.1843613,40.29504491
524,NPL,Nepal,Central and Southern Asia,Coffee,2011,1499.104588,308.9329882
528,NLD,Netherlands,Europe,Coffee,2011,585620.7621,78679.22483
531,CUW,Curacao,Latin America and the Caribbean,Coffee,2011,34.244491,3.471
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2011,2.586,0.330922
534,SXM,Sint Maarten (Dutch part),Latin America and the Caribbean,Coffee,2011,9.487,0.314
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2011,161.318319,29.69970878
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2011,312.7681706,48.54573171
554,NZL,New Zealand,Australia and New Zealand,Coffee,2011,2549.127595,272.6677327
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2011,501434.3475,92954.92054
562,NER,Niger,Sub-Saharan Africa,Coffee,2011,,
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2011,798.76021,114.43448
568,,"Other Europe, nes",,Coffee,2011,80502.3685,4443.7451
570,NIU,Niue,Oceania (excl. Australia and New Zealand),Coffee,2011,5.974,2.762
577,,"Other Africa, nes",,Coffee,2011,1.05039,0.06666
579,NOR,Norway,Europe,Coffee,2011,3815.37846,479.6007575
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),Coffee,2011,4.822,0.738
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),Coffee,2011,5.133,1.583
585,PLW,Palau,Oceania (excl. Australia and New Zealand),Coffee,2011,0.026,0.008
586,PAK,Pakistan,Central and Southern Asia,Coffee,2011,301.15394,141.18776
591,PAN,Panama,Latin America and the Caribbean,Coffee,2011,21037.85901,3450.204757
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2011,361573.5199,65983.62906
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2011,23.095171,3.452
604,PER,Peru,Latin America and the Caribbean,Coffee,2011,1584746.092,293829.8143
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2011,745.3979201,278.3623852
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),Coffee,2011,257.509,38.832
616,POL,Poland,Europe,Coffee,2011,308100.3171,47637.42564
620,PRT,Portugal,Europe,Coffee,2011,74421.11519,12004.81088
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2011,651.705,183.474
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2011,27427.22751,8163.4262
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2011,8.242516,0.564
642,ROU,Romania,Europe,Coffee,2011,12557.40333,1714.310191
643,RUS,Russian Federation,Europe,Coffee,2011,48900.53197,6924.506225
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2011,89001.42473,17110.56933
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2011,46.658,0.815
660,AIA,Anguilla,Latin America and the Caribbean,Coffee,2011,14.667,5.005
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2011,8.626,1.25
666,SPM,Saint Pierre and Miquelon,Northern America,Coffee,2011,91.858,19.155
674,SMR,San Marino,Europe,Coffee,2011,6.57,0.557
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2011,44.236148,10.254153
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2011,8359.05641,3608.824014
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2011,257.8662092,123.5336414
688,SRB,Serbia,Europe,Coffee,2011,3096.173238,436.3110234
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2011,13.473245,2.134
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2011,5554.312442,2308.75473
699,IND,India,Central and Southern Asia,Coffee,2011,763280.727,250290.2458
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2011,49365.22922,9821.264446
703,SVK,Slovakia,Europe,Coffee,2011,124246.118,15646.8556
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2011,3077501.039,1341746.165
705,SVN,Slovenia,Europe,Coffee,2011,5496.36084,996.8411562
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2011,13.339,0.854
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2011,21296.7018,6791.516265
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2011,2256.539414,421.3703
724,ESP,Spain,Europe,Coffee,2011,249397.4327,30185.96988
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2011,60.154,13.039
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2011,186.5578813,25.58028062
752,SWE,Sweden,Europe,Coffee,2011,195537.4062,25685.01964
757,CHE,Switzerland,Europe,Coffee,2011,1615959.017,50536.25149
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2011,603.634486,183.633
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2011,7064.121503,1439.587915
768,TGO,Togo,Sub-Saharan Africa,Coffee,2011,88900.51643,39288.41667
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),Coffee,2011,0.148,0.013
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2011,0.48,0.168
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2011,305.6414413,37.34664539
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2011,4508.691842,1701.93767
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2011,1079.312617,489.701
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2011,5278.695294,583.8151324
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2011,494608.1388,197398.9358
804,UKR,Ukraine,Europe,Coffee,2011,1589.098948,163.9005749
807,MKD,North Macedonia,Europe,Coffee,2011,1075.379321,188.4185851
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2011,23067.94805,5201.313118
826,GBR,United Kingdom,Europe,Coffee,2011,232715.181,19062.75185
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2011,187157.0725,47949.84299
837,,Bunkers,,Coffee,2011,0.21,0.003
838,,Free Zones,,Coffee,2011,1195.86,71.114
839,,Special Categories,,Coffee,2011,5.429514,5.28
842,USA,United States,Northern America,Coffee,2011,873235.8558,124844.0366
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2011,22.069008,79
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2011,1.774665,0.181
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2011,160.72158,20.6012
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2011,0.366,0.03
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2011,18952.37878,4474.264549
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2011,2990.460186,612.1996751
899,,"Areas, nes",,Coffee,2011,3475.252405,749.79751
4,AFG,Afghanistan,Central and Southern Asia,Coffee,2012,,
8,ALB,Albania,Europe,Coffee,2012,261.173346,39.3538374
12,DZA,Algeria,Northern Africa and Western Asia,Coffee,2012,38.4983699,10.87852415
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),Coffee,2012,,
20,AND,Andorra,Europe,Coffee,2012,27.874656,0.327
24,AGO,Angola,Sub-Saharan Africa,Coffee,2012,1099.503554,488.01
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee,2012,91.958845,69.257
31,AZE,Azerbaijan,Northern Africa and Western Asia,Coffee,2012,14.511931,1.76
32,ARG,Argentina,Latin America and the Caribbean,Coffee,2012,2060.821067,308.46826
36,AUS,Australia,Australia and New Zealand,Coffee,2012,26284.15682,2573.706233
40,AUT,Austria,Europe,Coffee,2012,98808.30868,13534.97394
44,BHS,Bahamas,Latin America and the Caribbean,Coffee,2012,1041.936,216.001
48,BHR,Bahrain,Northern Africa and Western Asia,Coffee,2012,202.3672992,24.18361547
50,BGD,Bangladesh,Central and Southern Asia,Coffee,2012,49.541614,3.584
51,ARM,Armenia,Northern Africa and Western Asia,Coffee,2012,5655.770722,1396.631415
52,BRB,Barbados,Latin America and the Caribbean,Coffee,2012,3.858646,4.226
56,BEL,Belgium,Europe,Coffee,2012,601011.5076,95193.46777
60,BMU,Bermuda,Northern America,Coffee,2012,0.031,0.003
64,BTN,Bhutan,Central and Southern Asia,Coffee,2012,0.28,1.5
68,BOL,Bolivia,Latin America and the Caribbean,Coffee,2012,21157.36713,4277.163413
70,BIH,Bosnia Herzegovina,Europe,Coffee,2012,4058.689359,747.7518681
72,BWA,Botswana,Sub-Saharan Africa,Coffee,2012,58.4760883,10.49255487
74,BVT,Bouvet Island,,Coffee,2012,266.792,40.281
76,BRA,Brazil,Latin America and the Caribbean,Coffee,2012,6271291.777,1532339.821
84,BLZ,Belize,Latin America and the Caribbean,Coffee,2012,307.1,85.849
86,IOT,British Indian Ocean Territory,,Coffee,2012,,
92,VGB,British Virgin Islands,Latin America and the Caribbean,Coffee,2012,0.326,0.065
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),Coffee,2012,0.66,0.114
100,BGR,Bulgaria,Europe,Coffee,2012,50014.10929,8540.426096
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),Coffee,2012,151.8749623,56.75390206
108,BDI,Burundi,Sub-Saharan Africa,Coffee,2012,127176.6987,37271.76757
112,BLR,Belarus,Europe,Coffee,2012,6136.758945,573.1886283
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee,2012,18.00122,1.437
120,CMR,Cameroon,Sub-Saharan Africa,Coffee,2012,98167.37595,42219.65404
124,CAN,Canada,Northern America,Coffee,2012,462087.7101,43346.80804
132,CPV,Cabo Verde,Sub-Saharan Africa,Coffee,2012,119.400044,24.236
136,CYM,Cayman Islands,Latin America and the Caribbean,Coffee,2012,1.183,0.076
140,CAF,Central African Republic,Sub-Saharan Africa,Coffee,2012,969.3401,526.4237
144,LKA,Sri Lanka,Central and Southern Asia,Coffee,2012,274.1005824,48.50158416
148,TCD,Chad,Sub-Saharan Africa,Coffee,2012,61.252,3.014
152,CHL,Chile,Latin America and the Caribbean,Coffee,2012,799.6865222,137.1139822
156,CHN,China,China,Coffee,2012,245320.569,61182.99238
170,COL,Colombia,Latin America and the Caribbean,Coffee,2012,2007585.104,405006.7734
174,COM,Comoros,Sub-Saharan Africa,Coffee,2012,0.388226,0.04
178,COG,"Congo, Republic",Sub-Saharan Africa,Coffee,2012,15385.57393,4772.1314
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee,2012,15442.96057,4081.241
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),Coffee,2012,96.71965,19
188,CRI,Costa Rica,Latin America and the Caribbean,Coffee,2012,480275.8619,95405.74517
191,HRV,Croatia,Europe,Coffee,2012,8392.103185,1304.803585
192,CUB,Cuba,Latin America and the Caribbean,Coffee,2012,6777.354013,952.492204
196,CYP,Cyprus,Northern Africa and Western Asia,Coffee,2012,7359.085542,931.480376
203,CZE,Czech Republic,Europe,Coffee,2012,117473.9232,15472.71396
204,BEN,Benin,Sub-Saharan Africa,Coffee,2012,3.107,0.12
208,DNK,Denmark,Europe,Coffee,2012,46299.66831,5275.522143
212,DMA,Dominica,Latin America and the Caribbean,Coffee,2012,17.21891795,2.75479305
214,DOM,Dominican Republic,Latin America and the Caribbean,Coffee,2012,36362.67719,7049.907962
218,ECU,Ecuador,Latin America and the Caribbean,Coffee,2012,77880.75062,28509.67811
222,SLV,El Salvador,Latin America and the Caribbean,Coffee,2012,319190.4384,65723.96848
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,Coffee,2012,88.571,38.4
231,ETH,Ethiopia,Sub-Saharan Africa,Coffee,2012,740604.6405,163804.36
232,ERI,Eritrea,Sub-Saharan Africa,Coffee,2012,1882.285706,391.604
233,EST,Estonia,Europe,Coffee,2012,23154.08699,3568.659077
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),Coffee,2012,175.1827605,40.71926932
246,FIN,Finland,Europe,Coffee,2012,44418.62468,6613.963587
251,FRA,France,Europe,Coffee,2012,179609.4905,20670.98452
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),Coffee,2012,8.477,0.544
262,DJI,Djibouti,Sub-Saharan Africa,Coffee,2012,5774.766481,1182.118
266,GAB,Gabon,Sub-Saharan Africa,Coffee,2012,129.290991,34.452
268,GEO,Georgia,Northern Africa and Western Asia,Coffee,2012,586.942078,70.819
270,GMB,Gambia,Sub-Saharan Africa,Coffee,2012,249.268317,53.41
275,PSE,State of Palestine,Northern Africa and Western Asia,Coffee,2012,2768.936,288.795
276,DEU,Germany,Europe,Coffee,2012,2337560.335,475686.605
288,GHA,Ghana,Sub-Saharan Africa,Coffee,2012,132200.6878,11618.04595
300,GRC,Greece,Europe,Coffee,2012,18135.37425,7098.915727
308,GRD,Grenada,Latin America and the Caribbean,Coffee,2012,0.036,0.007
316,GUM,Guam,Oceania (excl. Australia and New Zealand),Coffee,2012,719.29986,244.563
320,GTM,Guatemala,Latin America and the Caribbean,Coffee,2012,1051980.511,222442.1713
324,GIN,Guinea,Sub-Saharan Africa,Coffee,2012,48053.52927,21912.1597
328,GUY,Guyana,Latin America and the Caribbean,Coffee,2012,0.902,0.037
332,HTI,Haiti,Latin America and the Caribbean,Coffee,2012,3590.223325,555.626
334,HMD,Heard Island and McDonald Islands,,Coffee,2012,14.507,1.856
340,HND,Honduras,Latin America and the Caribbean,Coffee,2012,1331211.509,301743.0281
344,HKG,"China, Hong Kong SAR",China,Coffee,2012,9933.049499,1875.083601
348,HUN,Hungary,Europe,Coffee,2012,76704.75916,13167.58044
352,ISL,Iceland,Europe,Coffee,2012,176.3235737,67.82620195
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),Coffee,2012,1271833.303,425221.1958
364,IRN,Iran,Central and Southern Asia,Coffee,2012,4.897145,0.929
368,IRQ,Iraq,Northern Africa and Western Asia,Coffee,2012,0.242963,0.055
372,IRL,Ireland,Europe,Coffee,2012,22554.04287,2167.670182
376,ISR,Israel,Northern Africa and Western Asia,Coffee,2012,2495.209177,300.3650842
381,ITA,Italy,Europe,Coffee,2012,1280609.615,145532.0671
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,Coffee,2012,178336.9141,81843.41097
388,JAM,Jamaica,Latin America and the Caribbean,Coffee,2012,20383.87361,1046.449447
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),Coffee,2012,14493.29654,2618.694906
398,KAZ,Kazakhstan,Central and Southern Asia,Coffee,2012,115,18.846
400,JOR,Jordan,Northern Africa and Western Asia,Coffee,2012,14615.22331,3844.962248
404,KEN,Kenya,Sub-Saharan Africa,Coffee,2012,279469.5982,47330.34391
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2012,15466.57055,2883.283904
414,KWT,Kuwait,Northern Africa and Western Asia,Coffee,2012,313.804828,40.356299
417,KGZ,Kyrgyzstan,Central and Southern Asia,Coffee,2012,108.478,13.632
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2012,81699.79155,21175.23769
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2012,20251.73303,2569.193724
426,LSO,Lesotho,Sub-Saharan Africa,Coffee,2012,6.826953077,2.273940211
428,LVA,Latvia,Europe,Coffee,2012,21219.95056,2695.102438
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2012,420.08769,167.483
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2012,0.01,0.001
440,LTU,Lithuania,Europe,Coffee,2012,34361.99755,3698.167597
442,LUX,Luxembourg,Europe,Coffee,2012,42803.92885,5342.115173
446,MAC,"China, Macao SAR",China,Coffee,2012,1717.877451,443.684384
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2012,10244.63834,4515.425015
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2012,45787.98004,1520.18829
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2012,18875.7065,4164.416413
462,MDV,Maldives,Central and Southern Asia,Coffee,2012,0.019,0.002
466,MLI,Mali,Sub-Saharan Africa,Coffee,2012,12.850943,7.473
470,MLT,Malta,Europe,Coffee,2012,56.858,15.141
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2012,2.506,0.43
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2012,99.4334745,13.68974143
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2012,717914.767,157429.9859
490,,"Other Asia, nes",,Coffee,2012,4221.855988,811.3703416
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2012,0.507855,0.054352
499,MNE,Montenegro,Europe,Coffee,2012,1334.714015,228.0441417
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2012,197.0745809,9.801978938
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2012,38.816482,3.064
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2012,291.385807,99.555
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2012,136.3640939,50.19768497
524,NPL,Nepal,Central and Southern Asia,Coffee,2012,658.3287573,102.0610207
528,NLD,Netherlands,Europe,Coffee,2012,520935.2683,76211.28114
531,CUW,Curacao,Latin America and the Caribbean,Coffee,2012,70.193926,9.206
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2012,15.3684626,0.577629733
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2012,347.236653,65.63617739
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2012,142.523786,16.132
554,NZL,New Zealand,Australia and New Zealand,Coffee,2012,3171.612904,318.3254104
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2012,553553.5724,119175.5136
562,NER,Niger,Sub-Saharan Africa,Coffee,2012,100.133,39.726
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2012,1500.978847,609.10741
568,,"Other Europe, nes",,Coffee,2012,59799.5499,3126.857705
579,NOR,Norway,Europe,Coffee,2012,6393.059225,623.4271305
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),Coffee,2012,0.082,0.002
581,UMI,United States Minor Outlying Islands,,Coffee,2012,0.638,0.035
586,PAK,Pakistan,Central and Southern Asia,Coffee,2012,52.962211,9.74
591,PAN,Panama,Latin America and the Caribbean,Coffee,2012,20720.69715,3113.882082
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2012,287697.3802,64163.18419
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2012,846.702155,185.255
604,PER,Peru,Latin America and the Caribbean,Coffee,2012,1088230.79,263952.2144
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2012,515.4680464,154.6891803
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),Coffee,2012,64.961,17.6
616,POL,Poland,Europe,Coffee,2012,315328.3361,51790.99661
620,PRT,Portugal,Europe,Coffee,2012,71752.33986,11888.52809
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2012,99.464,47.863
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2012,11901.23339,3807.255
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2012,85.886964,15.708
642,ROU,Romania,Europe,Coffee,2012,13652.50068,2003.663064
643,RUS,Russian Federation,Europe,Coffee,2012,50992.55744,7060.580455
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2012,78369.00871,18862.27519
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2012,109.168,2.07
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2012,0.081,0.012
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2012,28.959,16.194
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2012,12.187,2.704
674,SMR,San Marino,Europe,Coffee,2012,0.964,0.15
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2012,41.313468,8.2452263
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2012,9561.03199,3315.99963
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2012,291.8516014,112.7008961
688,SRB,Serbia,Europe,Coffee,2012,7055.286427,861.5128649
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2012,7073.11337,3315.474
699,IND,India,Central and Southern Asia,Coffee,2012,696509.6707,233493.6291
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2012,50474.26649,10028.18435
703,SVK,Slovakia,Europe,Coffee,2012,165062.9039,24061.24722
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2012,3860353.528,1783469.152
705,SVN,Slovenia,Europe,Coffee,2012,11000.7531,2187.311023
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2012,24313.45131,5981.088704
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2012,1619.48231,333.118184
724,ESP,Spain,Europe,Coffee,2012,240766.1581,32328.9869
729,SDN,Sudan,Northern Africa and Western Asia,Coffee,2012,5.503,3.201
732,ESH,Western Sahara,Northern Africa and Western Asia,Coffee,2012,99.428,18
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2012,69.7109751,9.45092135
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2012,10.29923508,1.3796623
752,SWE,Sweden,Europe,Coffee,2012,178829.9163,24800.65571
757,CHE,Switzerland,Europe,Coffee,2012,1756495.972,63897.45348
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2012,619.448346,175.624713
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2012,11151.32809,3127.805309
768,TGO,Togo,Sub-Saharan Africa,Coffee,2012,52415.32951,25074.01501
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2012,0.614,0.058
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2012,353.3269692,54.9825368
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2012,10791.28929,2764.774552
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2012,105.69821,20.11800806
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2012,6971.494013,684.234278
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2012,0.074533,0.04
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2012,411282.558,163072.6054
804,UKR,Ukraine,Europe,Coffee,2012,1739.432902,330.1009405
807,MKD,North Macedonia,Europe,Coffee,2012,1165.994051,215.7730855
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2012,3425.104221,551.9857281
826,GBR,United Kingdom,Europe,Coffee,2012,252185.1868,20516.24736
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2012,191039.3743,51813.55415
837,,Bunkers,,Coffee,2012,1.014,0.036
838,,Free Zones,,Coffee,2012,798.219,91.585
839,,Special Categories,,Coffee,2012,123.118895,44.43178
842,USA,United States,Northern America,Coffee,2012,974530.963,119934.1859
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2012,93.36715,276.622
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2012,2.167,0.09
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2012,0.006,0.001
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2012,532.284058,150.4674
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2012,94.777193,19.137
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2012,20146.2074,4908.076273
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2012,2769.206376,624.201108
899,,"Areas, nes",,Coffee,2012,14681.14399,4735.78494
