Importer M.49,Importer ISO3,Importer,Importer region,Resource,Year,Value (1000USD),Weight (1000kg)
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2005,310.1258394,483.7695181
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2005,2248.19045,1361.973465
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2005,129.85524,11.732
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2005,1331.754978,379.6165912
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),Coffee,2005,41.576,5.811
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2005,221.329,60.582
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2005,656.3893504,355.0108484
891,SCG,Serbia and Montenegro,,Coffee,2005,7091.595933,2182.818
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2005,203.9785811,43.80214477
899,,"Areas, nes",,Coffee,2005,299013.4329,220221.3782
4,AFG,Afghanistan,Central and Southern Asia,Coffee,2006,161.369815,21.5
8,ALB,Albania,Europe,Coffee,2006,13350.42458,6531.863332
10,ATA,Antarctica,,Coffee,2006,,
12,DZA,Algeria,Northern Africa and Western Asia,Coffee,2006,135446.9462,101652.8787
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),Coffee,2006,4.871,1.6
20,AND,Andorra,Europe,Coffee,2006,2198.625267,472.8001774
24,AGO,Angola,Sub-Saharan Africa,Coffee,2006,1717.015688,278.687
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee,2006,219.523763,48.66047439
31,AZE,Azerbaijan,Northern Africa and Western Asia,Coffee,2006,123.8675871,17.90714196
32,ARG,Argentina,Latin America and the Caribbean,Coffee,2006,51499.04456,29352.67108
36,AUS,Australia,Australia and New Zealand,Coffee,2006,134561.8525,53370.59945
40,AUT,Austria,Europe,Coffee,2006,273443.2792,106566.8756
44,BHS,Bahamas,Latin America and the Caribbean,Coffee,2006,1670.259605,274.5269939
48,BHR,Bahrain,Northern Africa and Western Asia,Coffee,2006,1074.482892,214.8382336
50,BGD,Bangladesh,Central and Southern Asia,Coffee,2006,44.74123874,13.65655522
51,ARM,Armenia,Northern Africa and Western Asia,Coffee,2006,8662.078646,5851.077885
52,BRB,Barbados,Latin America and the Caribbean,Coffee,2006,446.8361285,79.41572098
56,BEL,Belgium,Europe,Coffee,2006,642952.8113,275577.9748
60,BMU,Bermuda,Northern America,Coffee,2006,1361.635767,172.209
64,BTN,Bhutan,Central and Southern Asia,Coffee,2006,9.858,1.143
68,BOL,Bolivia,Latin America and the Caribbean,Coffee,2006,196.9098605,76.61277699
70,BIH,Bosnia Herzegovina,Europe,Coffee,2006,29173.51736,13998.38674
72,BWA,Botswana,Sub-Saharan Africa,Coffee,2006,3814.369326,1072.085
76,BRA,Brazil,Latin America and the Caribbean,Coffee,2006,1738.708712,260.6320854
84,BLZ,Belize,Latin America and the Caribbean,Coffee,2006,199.3767107,51.9823543
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),Coffee,2006,43.797,19.688
92,VGB,British Virgin Islands,Latin America and the Caribbean,Coffee,2006,329.482844,112.658
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),Coffee,2006,533.0595645,118.8988223
100,BGR,Bulgaria,Europe,Coffee,2006,34395.33941,20101.3535
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),Coffee,2006,1187.392,182.438
108,BDI,Burundi,Sub-Saharan Africa,Coffee,2006,165.235,51.036
112,BLR,Belarus,Europe,Coffee,2006,10224.48554,2000.025995
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee,2006,271.6181912,207.7591805
120,CMR,Cameroon,Sub-Saharan Africa,Coffee,2006,167.1945804,56.44758819
124,CAN,Canada,Northern America,Coffee,2006,637808.2561,197486.5782
132,CPV,Cabo Verde,Sub-Saharan Africa,Coffee,2006,1178.827054,631.5063125
136,CYM,Cayman Islands,Latin America and the Caribbean,Coffee,2006,306.570781,33.423
140,CAF,Central African Republic,Sub-Saharan Africa,Coffee,2006,605.095,698.216
144,LKA,Sri Lanka,Central and Southern Asia,Coffee,2006,203.8674558,36.14940318
148,TCD,Chad,Sub-Saharan Africa,Coffee,2006,48.29,10.392
152,CHL,Chile,Latin America and the Caribbean,Coffee,2006,23446.96771,13600.61634
156,CHN,China,China,Coffee,2006,38502.083,19545.14689
170,COL,Colombia,Latin America and the Caribbean,Coffee,2006,22730.93116,16912.03721
174,COM,Comoros,Sub-Saharan Africa,Coffee,2006,1.92894,0.348
175,MYT,Mayotte,Sub-Saharan Africa,Coffee,2006,379.3368868,52.47094794
178,COG,"Congo, Republic",Sub-Saharan Africa,Coffee,2006,482.658179,63.129
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee,2006,933.138569,251.732
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),Coffee,2006,105.513,15.342
188,CRI,Costa Rica,Latin America and the Caribbean,Coffee,2006,667.6202074,203.6241412
191,HRV,Croatia,Europe,Coffee,2006,42695.74315,18424.99107
192,CUB,Cuba,Latin America and the Caribbean,Coffee,2006,19101.56725,10924.73585
196,CYP,Cyprus,Northern Africa and Western Asia,Coffee,2006,8002.806339,2425.556593
203,CZE,Czech Republic,Europe,Coffee,2006,86130.59768,33164.26752
204,BEN,Benin,Sub-Saharan Africa,Coffee,2006,176.8472904,41.49870091
208,DNK,Denmark,Europe,Coffee,2006,126253.4629,48361.2383
212,DMA,Dominica,Latin America and the Caribbean,Coffee,2006,116.78222,58.2198302
214,DOM,Dominican Republic,Latin America and the Caribbean,Coffee,2006,868.1102079,637.3418058
218,ECU,Ecuador,Latin America and the Caribbean,Coffee,2006,19766.30699,17461.47993
222,SLV,El Salvador,Latin America and the Caribbean,Coffee,2006,3321.415084,1703.223361
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,Coffee,2006,34.847151,3.154
231,ETH,Ethiopia,Sub-Saharan Africa,Coffee,2006,90258.08773,41925.56132
232,ERI,Eritrea,Sub-Saharan Africa,Coffee,2006,260.091,93.404
233,EST,Estonia,Europe,Coffee,2006,40820.9694,12963.26941
234,FRO,Faeroe Islands,Europe,Coffee,2006,1829.335289,308.7568769
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,Coffee,2006,5.329,0.783
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),Coffee,2006,712.4392967,122.2614998
246,FIN,Finland,Europe,Coffee,2006,162068.8772,66106.32732
251,FRA,France,Europe,Coffee,2006,897047.7907,307867.6574
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),Coffee,2006,1959.144864,341.6515973
262,DJI,Djibouti,Sub-Saharan Africa,Coffee,2006,686.020872,493.59
266,GAB,Gabon,Sub-Saharan Africa,Coffee,2006,676.8383752,164.5713339
268,GEO,Georgia,Northern Africa and Western Asia,Coffee,2006,17285.66244,12137.32121
270,GMB,Gambia,Sub-Saharan Africa,Coffee,2006,489.8145186,416.10855
275,PSE,State of Palestine,Northern Africa and Western Asia,Coffee,2006,2.776,0.48
276,DEU,Germany,Europe,Coffee,2006,2315328.516,1044518.485
288,GHA,Ghana,Sub-Saharan Africa,Coffee,2006,502.0343201,254.9695725
292,GIB,Gibraltar,Europe,Coffee,2006,131.547726,34.40705
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),Coffee,2006,176.7678256,27.5064125
300,GRC,Greece,Europe,Coffee,2006,104154.4872,40401.52318
304,GRL,Greenland,Northern America,Coffee,2006,2700.734423,350.9263396
308,GRD,Grenada,Latin America and the Caribbean,Coffee,2006,80.02867298,18.8291082
316,GUM,Guam,Oceania (excl. Australia and New Zealand),Coffee,2006,101.889626,10.268
320,GTM,Guatemala,Latin America and the Caribbean,Coffee,2006,488.4646795,152.088363
324,GIN,Guinea,Sub-Saharan Africa,Coffee,2006,77.5981986,23.4508953
328,GUY,Guyana,Latin America and the Caribbean,Coffee,2006,491.1568827,423.6270749
332,HTI,Haiti,Latin America and the Caribbean,Coffee,2006,81.485885,23.839
336,VAT,Holy See,Europe,Coffee,2006,258.470075,41.507
340,HND,Honduras,Latin America and the Caribbean,Coffee,2006,391.042668,176.1987131
344,HKG,"China, Hong Kong SAR",China,Coffee,2006,19830.99284,5571.270103
348,HUN,Hungary,Europe,Coffee,2006,67403.73648,27150.13879
352,ISL,Iceland,Europe,Coffee,2006,9560.594823,2212.219021
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),Coffee,2006,14161.11263,7879.413442
364,IRN,Iran,Central and Southern Asia,Coffee,2006,3505.793231,2487.318
368,IRQ,Iraq,Northern Africa and Western Asia,Coffee,2006,677.995,146.118
372,IRL,Ireland,Europe,Coffee,2006,33296.7901,12759.72566
376,ISR,Israel,Northern Africa and Western Asia,Coffee,2006,59273.10832,29789.90454
381,ITA,Italy,Europe,Coffee,2006,863235.055,442188.7906
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,Coffee,2006,640.1712895,102.3168556
388,JAM,Jamaica,Latin America and the Caribbean,Coffee,2006,1734.867276,832.97679
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),Coffee,2006,971810.5562,434711.9126
398,KAZ,Kazakhstan,Central and Southern Asia,Coffee,2006,1449.776186,214.3990457
400,JOR,Jordan,Northern Africa and Western Asia,Coffee,2006,17091.14793,10409.85061
404,KEN,Kenya,Sub-Saharan Africa,Coffee,2006,2328.184575,1126.893225
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2006,14782.26836,6693.071
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2006,149250.0592,79574.02482
414,KWT,Kuwait,Northern Africa and Western Asia,Coffee,2006,10122.65701,3964.02256
417,KGZ,Kyrgyzstan,Central and Southern Asia,Coffee,2006,130.2952418,62.24005321
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2006,59.639,32.02
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2006,31378.27903,18499.53361
426,LSO,Lesotho,Sub-Saharan Africa,Coffee,2006,684.858667,247.181363
428,LVA,Latvia,Europe,Coffee,2006,34899.26042,8082.941487
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2006,439.759511,306.755
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2006,3247.633431,1865.272
440,LTU,Lithuania,Europe,Coffee,2006,53638.44554,11866.25393
442,LUX,Luxembourg,Europe,Coffee,2006,82633.92889,12428.6442
446,MAC,"China, Macao SAR",China,Coffee,2006,1448.870716,596.9731863
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2006,115.8741015,17.8948149
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2006,47.5411264,14.23755894
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2006,53410.53182,35714.22946
462,MDV,Maldives,Central and Southern Asia,Coffee,2006,1178.358496,183.7201048
466,MLI,Mali,Sub-Saharan Africa,Coffee,2006,453.4674055,159.5438347
470,MLT,Malta,Europe,Coffee,2006,2658.703849,491.0097894
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2006,53.83968447,10.5181721
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2006,825.8000417,202.2654811
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2006,27837.69875,14615.98106
490,,"Other Asia, nes",,Coffee,2006,32339.4183,12086.74975
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2006,439.0859246,154.8233772
498,MDA,Moldova,Europe,Coffee,2006,2063.090554,408.8640903
499,MNE,Montenegro,Europe,Coffee,2006,15741.52083,10960.03848
500,MSR,Montserrat,Latin America and the Caribbean,Coffee,2006,1.802,0.187
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2006,40841.32516,27918.52531
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2006,1133.720052,243.7935916
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2006,5700.304957,3973.240705
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2006,4743.138005,1240.781643
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),Coffee,2006,1.237,0.099
524,NPL,Nepal,Central and Southern Asia,Coffee,2006,96.455,13.802
528,NLD,Netherlands,Europe,Coffee,2006,541257.8691,204981.9653
530,ANT,Netherlands Antilles,,Coffee,2006,1589.537837,303.825506
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2006,831.533,190.969
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2006,2072.052347,540.382119
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2006,301.5191888,112.9792828
554,NZL,New Zealand,Australia and New Zealand,Coffee,2006,27229.51371,8665.656473
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2006,3131.609617,2469.016076
562,NER,Niger,Sub-Saharan Africa,Coffee,2006,237.103588,75.962028
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2006,509.3058726,107.025264
568,,"Other Europe, nes",,Coffee,2006,17848.887,20326.465
570,NIU,Niue,Oceania (excl. Australia and New Zealand),Coffee,2006,3.359,0.74
574,NFK,Norfolk Islands,Australia and New Zealand,Coffee,2006,12.591,1.674
577,,"Other Africa, nes",,Coffee,2006,13.442,7.929
579,NOR,Norway,Europe,Coffee,2006,100730.6035,38553.94611
581,UMI,United States Minor Outlying Islands,,Coffee,2006,1.118,0.158
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),Coffee,2006,246.819207,103.603158
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee,2006,9.36358,2.063
585,PLW,Palau,Oceania (excl. Australia and New Zealand),Coffee,2006,12.58,4.266
586,PAK,Pakistan,Central and Southern Asia,Coffee,2006,386.6422751,78.81015882
591,PAN,Panama,Latin America and the Caribbean,Coffee,2006,5408.288219,2369.640077
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2006,73.059,25.504
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2006,1508.007768,1170.489869
604,PER,Peru,Latin America and the Caribbean,Coffee,2006,435.1519476,73.91028784
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2006,19079.73371,14206.68713
616,POL,Poland,Europe,Coffee,2006,213292.0058,107167.6076
620,PRT,Portugal,Europe,Coffee,2006,105320.0562,44948.54483
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2006,25.463744,3.902
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2006,10.486,19.27
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2006,2630.565647,847.6987021
642,ROU,Romania,Europe,Coffee,2006,90653.91681,38127.90887
643,RUS,Russian Federation,Europe,Coffee,2006,128577.3738,51500.07774
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2006,163.0604211,134.0962658
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2006,695.362,294.912
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2006,105.6556124,7.05718153
660,AIA,Anguilla,Latin America and the Caribbean,Coffee,2006,0.854,0.137
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2006,198.9770356,27.49233443
666,SPM,Saint Pierre and Miquelon,Northern America,Coffee,2006,18.744,3.141
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2006,59.47985823,8.99024556
674,SMR,San Marino,Europe,Coffee,2006,41.261933,0.879
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2006,45.9001487,6.34045268
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2006,51882.99747,21953.87133
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2006,1194.846693,281.1888163
688,SRB,Serbia,Europe,Coffee,2006,41727.8338,23692.39804
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2006,270.243267,230.3
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2006,833.444381,600.96
699,IND,India,Central and Southern Asia,Coffee,2006,21211.04546,18773.4133
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2006,70329.87151,36745.14939
703,SVK,Slovakia,Europe,Coffee,2006,46939.89802,16462.13142
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2006,2102.548634,1256.621848
705,SVN,Slovenia,Europe,Coffee,2006,61317.59333,33531.32277
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2006,287.576,371.709
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2006,46979.52867,27287.20175
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2006,122.3604308,34.76873729
724,ESP,Spain,Europe,Coffee,2006,464963.9457,246746.5978
736,SDN,Former Sudan,,Coffee,2006,31170.64848,14208.37626
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2006,226.748,107.191
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2006,6563.447276,3481.347
752,SWE,Sweden,Europe,Coffee,2006,282194.545,115389.7124
757,CHE,Switzerland,Europe,Coffee,2006,297995.8205,123775.0205
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2006,31131.95679,19260.71658
762,TJK,Tajikistan,Central and Southern Asia,Coffee,2006,60.527,14.769
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2006,2966.736942,863.9704246
768,TGO,Togo,Sub-Saharan Africa,Coffee,2006,85.084866,8.869
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2006,41.027,20.543
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2006,396.9300313,105.5463604
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2006,27664.51467,9123.381
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2006,16746.80872,10926.29695
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2006,28629.50676,13989.45286
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2006,43.824,7.827
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2006,21.828,5.733
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),Coffee,2006,4.835,1.39
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2006,887.9880914,1117.319448
804,UKR,Ukraine,Europe,Coffee,2006,39571.55716,13327.64284
807,MKD,North Macedonia,Europe,Coffee,2006,13758.0104,7293.960595
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2006,28438.15764,20902.477
826,GBR,United Kingdom,Europe,Coffee,2006,406464.49,163608.7495
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2006,1505.504973,873.7603186
837,,Bunkers,,Coffee,2006,1194.283271,148.615745
838,,Free Zones,,Coffee,2006,1353.996,597.507
842,USA,United States,Northern America,Coffee,2006,3129333.013,1319598.214
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2006,452.1006008,791.1655995
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2006,2280.762441,1246.714657
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2006,308.519454,40.035
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2006,1209.011326,264.5670631
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),Coffee,2006,39.064,4.584
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2006,191.652,72.167
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2006,669.0701291,378.3314371
891,SCG,Serbia and Montenegro,,Coffee,2006,5121.514781,970.496566
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2006,570.6317363,211.3947304
899,,"Areas, nes",,Coffee,2006,527563.4833,276741.3656
4,AFG,Afghanistan,Central and Southern Asia,Coffee,2007,427.904406,66.269
8,ALB,Albania,Europe,Coffee,2007,16981.42477,6385.825595
10,ATA,Antarctica,,Coffee,2007,,
12,DZA,Algeria,Northern Africa and Western Asia,Coffee,2007,204009.3928,114948.7451
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),Coffee,2007,4.917,13.451
20,AND,Andorra,Europe,Coffee,2007,2812.545375,406.4588674
24,AGO,Angola,Sub-Saharan Africa,Coffee,2007,2178.317427,387.0636588
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee,2007,234.6105068,61.7762819
31,AZE,Azerbaijan,Northern Africa and Western Asia,Coffee,2007,288.008653,61.31375357
32,ARG,Argentina,Latin America and the Caribbean,Coffee,2007,71892.03813,32705.6607
36,AUS,Australia,Australia and New Zealand,Coffee,2007,178955.683,59504.64909
40,AUT,Austria,Europe,Coffee,2007,418995.8758,122370.6
44,BHS,Bahamas,Latin America and the Caribbean,Coffee,2007,1335.516323,204.9512291
48,BHR,Bahrain,Northern Africa and Western Asia,Coffee,2007,1356.610711,259.2664665
50,BGD,Bangladesh,Central and Southern Asia,Coffee,2007,28.11585866,8.72249958
51,ARM,Armenia,Northern Africa and Western Asia,Coffee,2007,15996.72458,8433.925268
52,BRB,Barbados,Latin America and the Caribbean,Coffee,2007,466.0186545,92.52746449
56,BEL,Belgium,Europe,Coffee,2007,777416.8759,290455.2864
60,BMU,Bermuda,Northern America,Coffee,2007,1681.366138,285.692
64,BTN,Bhutan,Central and Southern Asia,Coffee,2007,18.596,2.406
68,BOL,Bolivia,Latin America and the Caribbean,Coffee,2007,47.31079046,11.08960159
70,BIH,Bosnia Herzegovina,Europe,Coffee,2007,51088.80973,22652.17822
72,BWA,Botswana,Sub-Saharan Africa,Coffee,2007,4449.521569,942.2098293
76,BRA,Brazil,Latin America and the Caribbean,Coffee,2007,2800.200971,368.8534673
84,BLZ,Belize,Latin America and the Caribbean,Coffee,2007,331.689383,77.5802056
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),Coffee,2007,3.28,0.118
92,VGB,British Virgin Islands,Latin America and the Caribbean,Coffee,2007,408.4195,135.23345
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),Coffee,2007,419.637849,99.7557255
100,BGR,Bulgaria,Europe,Coffee,2007,44636.03903,19152.3232
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),Coffee,2007,1063.590843,208.607
108,BDI,Burundi,Sub-Saharan Africa,Coffee,2007,18.773,2.735
112,BLR,Belarus,Europe,Coffee,2007,15367.21824,2675.870481
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee,2007,194.2768663,86.6671034
120,CMR,Cameroon,Sub-Saharan Africa,Coffee,2007,951.5277229,1108.705244
124,CAN,Canada,Northern America,Coffee,2007,706406.1317,200196.7618
132,CPV,Cabo Verde,Sub-Saharan Africa,Coffee,2007,1622.71599,643.7078371
136,CYM,Cayman Islands,Latin America and the Caribbean,Coffee,2007,273.790784,26.305
140,CAF,Central African Republic,Sub-Saharan Africa,Coffee,2007,216.717,85.92
144,LKA,Sri Lanka,Central and Southern Asia,Coffee,2007,413.520123,189.3622356
148,TCD,Chad,Sub-Saharan Africa,Coffee,2007,131.322,88.517
152,CHL,Chile,Latin America and the Caribbean,Coffee,2007,30525.44379,13526.75944
156,CHN,China,China,Coffee,2007,54399.82991,21788.76982
166,CCK,Cocos Islands,,Coffee,2007,777.523,667.08
170,COL,Colombia,Latin America and the Caribbean,Coffee,2007,11720.78766,6524.399997
174,COM,Comoros,Sub-Saharan Africa,Coffee,2007,9.418361,0.872
175,MYT,Mayotte,Sub-Saharan Africa,Coffee,2007,449.5134236,79.94611705
178,COG,"Congo, Republic",Sub-Saharan Africa,Coffee,2007,206.6753929,38.47925686
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee,2007,756.742018,202.45769
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),Coffee,2007,113.427,13.284
188,CRI,Costa Rica,Latin America and the Caribbean,Coffee,2007,798.687817,279.5337428
191,HRV,Croatia,Europe,Coffee,2007,58242.26186,21250.83558
192,CUB,Cuba,Latin America and the Caribbean,Coffee,2007,40115.86246,18145.634
196,CYP,Cyprus,Northern Africa and Western Asia,Coffee,2007,8940.066623,2430.665588
203,CZE,Czech Republic,Europe,Coffee,2007,114686.1966,34175.62251
204,BEN,Benin,Sub-Saharan Africa,Coffee,2007,71.47183726,32.46492273
208,DNK,Denmark,Europe,Coffee,2007,144603.9045,47330.54483
212,DMA,Dominica,Latin America and the Caribbean,Coffee,2007,40.376308,11.0945571
214,DOM,Dominican Republic,Latin America and the Caribbean,Coffee,2007,761.8477021,219.2432496
218,ECU,Ecuador,Latin America and the Caribbean,Coffee,2007,19721.89877,13437.4848
222,SLV,El Salvador,Latin America and the Caribbean,Coffee,2007,4264.192904,1888.555634
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,Coffee,2007,86.731537,9.8128
231,ETH,Ethiopia,Sub-Saharan Africa,Coffee,2007,1411.031838,497.931531
232,ERI,Eritrea,Sub-Saharan Africa,Coffee,2007,90.521,61.281
233,EST,Estonia,Europe,Coffee,2007,55436.55193,14685.88511
234,FRO,Faeroe Islands,Europe,Coffee,2007,1745.182908,263.1256299
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,Coffee,2007,6.308,0.643
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),Coffee,2007,847.534265,124.4133535
246,FIN,Finland,Europe,Coffee,2007,176643.1186,66425.44136
251,FRA,France,Europe,Coffee,2007,1067434.82,317254.5346
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),Coffee,2007,1972.449562,329.0908336
262,DJI,Djibouti,Sub-Saharan Africa,Coffee,2007,1622.267538,942.339
266,GAB,Gabon,Sub-Saharan Africa,Coffee,2007,874.7343328,245.0012938
268,GEO,Georgia,Northern Africa and Western Asia,Coffee,2007,25873.14438,13806.23883
270,GMB,Gambia,Sub-Saharan Africa,Coffee,2007,439.4203739,262.1335016
275,PSE,State of Palestine,Northern Africa and Western Asia,Coffee,2007,7212.842308,2180.860898
276,DEU,Germany,Europe,Coffee,2007,2633534.451,1052327.274
288,GHA,Ghana,Sub-Saharan Africa,Coffee,2007,492.6611216,475.8843034
292,GIB,Gibraltar,Europe,Coffee,2007,214.720595,54.85647
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),Coffee,2007,88.356914,5.00571568
300,GRC,Greece,Europe,Coffee,2007,137762.4513,43974.20999
304,GRL,Greenland,Northern America,Coffee,2007,3306.225601,378.9443164
308,GRD,Grenada,Latin America and the Caribbean,Coffee,2007,211.8637913,42.94610797
316,GUM,Guam,Oceania (excl. Australia and New Zealand),Coffee,2007,146.488064,12.063
320,GTM,Guatemala,Latin America and the Caribbean,Coffee,2007,573.6759615,199.3156009
324,GIN,Guinea,Sub-Saharan Africa,Coffee,2007,121.934434,52.0149965
328,GUY,Guyana,Latin America and the Caribbean,Coffee,2007,54.4947779,9.5457077
332,HTI,Haiti,Latin America and the Caribbean,Coffee,2007,3.170119,0.758
336,VAT,Holy See,Europe,Coffee,2007,220.82649,25.025
340,HND,Honduras,Latin America and the Caribbean,Coffee,2007,436.7379887,188.5077737
344,HKG,"China, Hong Kong SAR",China,Coffee,2007,21784.23685,5459.764019
348,HUN,Hungary,Europe,Coffee,2007,90494.04898,28370.33519
352,ISL,Iceland,Europe,Coffee,2007,12991.18604,2574.44013
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),Coffee,2007,76007.2316,48461.49634
364,IRN,Iran,Central and Southern Asia,Coffee,2007,5524.450881,2782.853
368,IRQ,Iraq,Northern Africa and Western Asia,Coffee,2007,1183.042609,198.68
372,IRL,Ireland,Europe,Coffee,2007,35987.1809,6973.553418
376,ISR,Israel,Northern Africa and Western Asia,Coffee,2007,72449.62261,29417.50968
381,ITA,Italy,Europe,Coffee,2007,1092310.83,472190.1125
