Importer M.49,Importer ISO3,Importer,Importer region,Resource,Year,Value (1000USD),Weight (1000kg)
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2010,142.801106,53.66559741
837,,Bunkers,,Coffee,2010,708.896623,94.629556
838,,Free Zones,,Coffee,2010,3556.724,896.031
839,,Special Categories,,Coffee,2010,505.479,69.65
842,USA,United States,Northern America,Coffee,2010,4615831.618,1315548.067
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2010,1696.466171,1139.97263
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2010,3853.500804,1332.54499
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2010,108.456227,20.887
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2010,56727.64375,14881.00734
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),Coffee,2010,23.496,2.643
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2010,489.3844415,239.3132181
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2010,2466.335784,1626.287651
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2010,748.4935176,146.5840055
899,,"Areas, nes",,Coffee,2010,265870.9537,172195.5525
4,AFG,Afghanistan,Central and Southern Asia,Coffee,2011,871.492855,309.149
8,ALB,Albania,Europe,Coffee,2011,24181.10459,5644.046275
10,ATA,Antarctica,,Coffee,2011,,
12,DZA,Algeria,Northern Africa and Western Asia,Coffee,2011,245988.4317,98791.32758
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),Coffee,2011,535.742,151.97
20,AND,Andorra,Europe,Coffee,2011,7132.436751,461.2927822
24,AGO,Angola,Sub-Saharan Africa,Coffee,2011,2966.883847,440.9499463
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee,2011,309.6811209,75.41049272
31,AZE,Azerbaijan,Northern Africa and Western Asia,Coffee,2011,569.8179547,70.39014922
32,ARG,Argentina,Latin America and the Caribbean,Coffee,2011,111363.0927,29524.29355
36,AUS,Australia,Australia and New Zealand,Coffee,2011,436064.1696,75370.96604
40,AUT,Austria,Europe,Coffee,2011,516270.9592,67790.99424
44,BHS,Bahamas,Latin America and the Caribbean,Coffee,2011,1868.643115,259.8014757
48,BHR,Bahrain,Northern Africa and Western Asia,Coffee,2011,3265.532369,404.7260987
50,BGD,Bangladesh,Central and Southern Asia,Coffee,2011,130.0539502,23.16296362
51,ARM,Armenia,Northern Africa and Western Asia,Coffee,2011,21051.4959,8355.276498
52,BRB,Barbados,Latin America and the Caribbean,Coffee,2011,554.4156722,78.99117946
56,BEL,Belgium,Europe,Coffee,2011,1617077.632,332198.105
60,BMU,Bermuda,Northern America,Coffee,2011,2285.564982,295.265047
64,BTN,Bhutan,Central and Southern Asia,Coffee,2011,7.743,1.44
68,BOL,Bolivia,Latin America and the Caribbean,Coffee,2011,909.636526,199.1547577
70,BIH,Bosnia Herzegovina,Europe,Coffee,2011,74874.51141,21126.16377
72,BWA,Botswana,Sub-Saharan Africa,Coffee,2011,4533.022671,1267.347545
76,BRA,Brazil,Latin America and the Caribbean,Coffee,2011,43615.77286,1047.674073
84,BLZ,Belize,Latin America and the Caribbean,Coffee,2011,1913.24009,266.8424732
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),Coffee,2011,1787.208066,265.1270566
92,VGB,British Virgin Islands,Latin America and the Caribbean,Coffee,2011,1128.579574,220.9
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),Coffee,2011,592.78904,120.4993027
100,BGR,Bulgaria,Europe,Coffee,2011,93630.04514,24211.07587
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),Coffee,2011,1161.41083,178.2756108
108,BDI,Burundi,Sub-Saharan Africa,Coffee,2011,12.670474,8.201
112,BLR,Belarus,Europe,Coffee,2011,24722.14422,3252.114162
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee,2011,1186.369601,321.3910301
120,CMR,Cameroon,Sub-Saharan Africa,Coffee,2011,384.2924459,131.1343803
124,CAN,Canada,Northern America,Coffee,2011,1450178.255,234377.8442
132,CPV,Cabo Verde,Sub-Saharan Africa,Coffee,2011,2461.107772,618.5388219
136,CYM,Cayman Islands,Latin America and the Caribbean,Coffee,2011,507.962808,65.808
140,CAF,Central African Republic,Sub-Saharan Africa,Coffee,2011,76.199,12.972
144,LKA,Sri Lanka,Central and Southern Asia,Coffee,2011,346.3193878,45.39702486
148,TCD,Chad,Sub-Saharan Africa,Coffee,2011,70.927942,5.776
152,CHL,Chile,Latin America and the Caribbean,Coffee,2011,43105.80081,11152.65934
156,CHN,China,China,Coffee,2011,129441.6933,40826.89058
170,COL,Colombia,Latin America and the Caribbean,Coffee,2011,165508.2446,55762.83168
174,COM,Comoros,Sub-Saharan Africa,Coffee,2011,85.31494232,35.73733096
175,MYT,Mayotte,Sub-Saharan Africa,Coffee,2011,598.789445,56.05
178,COG,"Congo, Republic",Sub-Saharan Africa,Coffee,2011,711.4748001,112.1466149
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee,2011,991.448601,84.8678
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),Coffee,2011,369.694,15.568
188,CRI,Costa Rica,Latin America and the Caribbean,Coffee,2011,36843.18154,10400.63832
191,HRV,Croatia,Europe,Coffee,2011,73412.27275,18187.58493
192,CUB,Cuba,Latin America and the Caribbean,Coffee,2011,21865.1529,7554.354
196,CYP,Cyprus,Northern Africa and Western Asia,Coffee,2011,22418.0194,3603.084946
203,CZE,Czech Republic,Europe,Coffee,2011,224068.9731,39631.78741
204,BEN,Benin,Sub-Saharan Africa,Coffee,2011,155.707827,68.0348171
208,DNK,Denmark,Europe,Coffee,2011,271701.8554,42479.05445
212,DMA,Dominica,Latin America and the Caribbean,Coffee,2011,6139.333434,2715.091
214,DOM,Dominican Republic,Latin America and the Caribbean,Coffee,2011,7110.598703,2228.20518
218,ECU,Ecuador,Latin America and the Caribbean,Coffee,2011,50830.17696,20419.00059
222,SLV,El Salvador,Latin America and the Caribbean,Coffee,2011,3442.89719,731.3438736
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,Coffee,2011,475.032008,49.2025
231,ETH,Ethiopia,Sub-Saharan Africa,Coffee,2011,702.0881723,162.0049924
232,ERI,Eritrea,Sub-Saharan Africa,Coffee,2011,368.546062,141.174
233,EST,Estonia,Europe,Coffee,2011,51260.52407,8276.900749
234,FRO,Faeroe Islands,Europe,Coffee,2011,2412.438,267.492
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,Coffee,2011,24.617,1.192
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),Coffee,2011,1619.581045,196.027769
246,FIN,Finland,Europe,Coffee,2011,399068.8288,67570.48257
251,FRA,France,Europe,Coffee,2011,1974000.955,308030.2438
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),Coffee,2011,3131.182864,269.3963296
262,DJI,Djibouti,Sub-Saharan Africa,Coffee,2011,944.795616,339.522
266,GAB,Gabon,Sub-Saharan Africa,Coffee,2011,1137.305869,217.5455183
268,GEO,Georgia,Northern Africa and Western Asia,Coffee,2011,21660.86177,8029.554812
270,GMB,Gambia,Sub-Saharan Africa,Coffee,2011,189.7150468,145.9638626
275,PSE,State of Palestine,Northern Africa and Western Asia,Coffee,2011,16471.83104,4035.17692
276,DEU,Germany,Europe,Coffee,2011,5145506.452,1117996.965
288,GHA,Ghana,Sub-Saharan Africa,Coffee,2011,2463.126883,479.3662788
292,GIB,Gibraltar,Europe,Coffee,2011,346.407809,46.59134
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),Coffee,2011,176.360068,8.9874138
300,GRC,Greece,Europe,Coffee,2011,239136.7695,43876.37588
304,GRL,Greenland,Northern America,Coffee,2011,5164.442667,412.4026902
308,GRD,Grenada,Latin America and the Caribbean,Coffee,2011,109.2990053,14.57633715
316,GUM,Guam,Oceania (excl. Australia and New Zealand),Coffee,2011,270.71078,20.651
320,GTM,Guatemala,Latin America and the Caribbean,Coffee,2011,898.9642377,270.6600591
324,GIN,Guinea,Sub-Saharan Africa,Coffee,2011,315.551145,48.29173
328,GUY,Guyana,Latin America and the Caribbean,Coffee,2011,304.9694471,37.2673911
332,HTI,Haiti,Latin America and the Caribbean,Coffee,2011,35.031,9
336,VAT,Holy See,Europe,Coffee,2011,184.951,12.753
340,HND,Honduras,Latin America and the Caribbean,Coffee,2011,516.8498668,221.3105636
344,HKG,"China, Hong Kong SAR",China,Coffee,2011,45719.28388,7331.394964
348,HUN,Hungary,Europe,Coffee,2011,142400.1213,24557.18091
352,ISL,Iceland,Europe,Coffee,2011,17724.91655,2314.025031
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),Coffee,2011,54796.00624,20771.85482
364,IRN,Iran,Central and Southern Asia,Coffee,2011,5845.527066,2793.925794
368,IRQ,Iraq,Northern Africa and Western Asia,Coffee,2011,2593.277,321.793
372,IRL,Ireland,Europe,Coffee,2011,63735.10208,9318.309135
376,ISR,Israel,Northern Africa and Western Asia,Coffee,2011,138530.7279,33362.96636
381,ITA,Italy,Europe,Coffee,2011,1944523.422,476140.5789
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,Coffee,2011,1565.368865,161.0489132
388,JAM,Jamaica,Latin America and the Caribbean,Coffee,2011,2186.475114,365.0605126
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),Coffee,2011,2034714.876,423683.5652
398,KAZ,Kazakhstan,Central and Southern Asia,Coffee,2011,3905.377592,436.2811122
400,JOR,Jordan,Northern Africa and Western Asia,Coffee,2011,49584.39108,14060.71707
404,KEN,Kenya,Sub-Saharan Africa,Coffee,2011,5561.563683,1890.17381
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2011,6815.264833,1420.887
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2011,589961.3602,118591.2666
414,KWT,Kuwait,Northern Africa and Western Asia,Coffee,2011,22720.77473,4764.062785
417,KGZ,Kyrgyzstan,Central and Southern Asia,Coffee,2011,315.9691787,57.89309881
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2011,158.7284862,27.0732401
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2011,72010.5543,20882.88441
426,LSO,Lesotho,Sub-Saharan Africa,Coffee,2011,794.930582,71.1238848
428,LVA,Latvia,Europe,Coffee,2011,62531.26908,8679.547914
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2011,66.510652,10.686
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2011,8658.17718,3053.357
440,LTU,Lithuania,Europe,Coffee,2011,93740.41504,11098.65015
442,LUX,Luxembourg,Europe,Coffee,2011,147236.7359,19107.39863
446,MAC,"China, Macao SAR",China,Coffee,2011,4964.932138,1057.693738
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2011,327.3870798,69.29317115
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2011,153.8124341,40.51274085
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2011,172126.221,64242.08311
462,MDV,Maldives,Central and Southern Asia,Coffee,2011,2217.716779,132.1586461
466,MLI,Mali,Sub-Saharan Africa,Coffee,2011,521.391418,196.4790247
470,MLT,Malta,Europe,Coffee,2011,3406.466703,297.6601916
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2011,243.9942791,243.9299341
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2011,2186.03506,211.6657137
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2011,119946.7295,32301.20229
490,,"Other Asia, nes",,Coffee,2011,101278.3769,18028.3875
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2011,195.50544,16.367
498,MDA,Moldova,Europe,Coffee,2011,8014.687598,992.7646053
499,MNE,Montenegro,Europe,Coffee,2011,26931.47893,7592.407765
500,MSR,Montserrat,Latin America and the Caribbean,Coffee,2011,107.728,39.819
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2011,88401.19588,32032.3977
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2011,1936.548317,327.3143293
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2011,11177.75012,3671.49541
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2011,8264.729122,3475.795509
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),Coffee,2011,12.554,0.634
524,NPL,Nepal,Central and Southern Asia,Coffee,2011,480.3922238,61.6873951
528,NLD,Netherlands,Europe,Coffee,2011,983553.6691,153930.4368
531,CUW,Curacao,Latin America and the Caribbean,Coffee,2011,1721.361908,234.414
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2011,2290.191513,278.8063543
534,SXM,Sint Maarten (Dutch part),Latin America and the Caribbean,Coffee,2011,469.970733,68.077
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2011,3613.809561,328.080201
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2011,265.4117555,88.22434281
554,NZL,New Zealand,Australia and New Zealand,Coffee,2011,65486.62818,10361.3989
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2011,8229.740791,3139.507293
562,NER,Niger,Sub-Saharan Africa,Coffee,2011,469.9677849,144.3462365
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2011,1589.380041,413.5291033
568,,"Other Europe, nes",,Coffee,2011,11603.40762,1255.127
570,NIU,Niue,Oceania (excl. Australia and New Zealand),Coffee,2011,12.482,0.419
574,NFK,Norfolk Islands,Australia and New Zealand,Coffee,2011,10.445,0.451
577,,"Other Africa, nes",,Coffee,2011,34.398,1.562
579,NOR,Norway,Europe,Coffee,2011,276559.4443,41400.12452
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),Coffee,2011,321.725198,66.4238876
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee,2011,38.663292,5.925
585,PLW,Palau,Oceania (excl. Australia and New Zealand),Coffee,2011,457.9528355,69.56200298
586,PAK,Pakistan,Central and Southern Asia,Coffee,2011,377.126511,51.4113686
591,PAN,Panama,Latin America and the Caribbean,Coffee,2011,4578.028361,1146.261406
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2011,5064.162427,381.89049
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2011,1855.086063,542.5089804
604,PER,Peru,Latin America and the Caribbean,Coffee,2011,1775.835917,162.0836422
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2011,64637.97518,25242.84886
616,POL,Poland,Europe,Coffee,2011,591477.7555,145016.578
620,PRT,Portugal,Europe,Coffee,2011,290031.4958,52708.82093
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2011,45.995,4.483
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2011,16.183451,2.8342
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2011,6344.984522,718.93037
642,ROU,Romania,Europe,Coffee,2011,225941.5219,38693.22158
643,RUS,Russian Federation,Europe,Coffee,2011,496018.3611,109245.843
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2011,487.19967,153.85396
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2011,117.86946,20.271
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2011,221.1075215,40.6864314
660,AIA,Anguilla,Latin America and the Caribbean,Coffee,2011,,
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2011,562.4174522,45.04301575
666,SPM,Saint Pierre and Miquelon,Northern America,Coffee,2011,63.307,6.801
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2011,125.6864074,8.977374795
674,SMR,San Marino,Europe,Coffee,2011,646.001,66.012
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2011,57.7789624,7.17070072
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2011,177369.0573,38988.87217
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2011,2041.138729,378.6565157
688,SRB,Serbia,Europe,Coffee,2011,103581.1503,30796.94086
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2011,1428.305125,461.1085074
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2011,57.329482,7.48
699,IND,India,Central and Southern Asia,Coffee,2011,98372.49773,50693.478
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2011,103019.2303,31210.10903
703,SVK,Slovakia,Europe,Coffee,2011,277731.6741,39368.96327
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2011,21084.52475,7017.490736
705,SVN,Slovenia,Europe,Coffee,2011,90294.69956,24498.51504
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2011,6.206,0.268
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2011,85100.12365,23588.65007
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2011,1097.213705,192.4417364
724,ESP,Spain,Europe,Coffee,2011,1022559.186,255319.7837
729,SDN,Sudan,Northern Africa and Western Asia,Coffee,2011,9.057465,0.36605
736,SDN,Former Sudan,,Coffee,2011,77845.74282,35699.43051
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2011,493.774115,71.5172526
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2011,7423.013656,2699.604349
752,SWE,Sweden,Europe,Coffee,2011,663918.8283,110244.59
757,CHE,Switzerland,Europe,Coffee,2011,697556.5581,130970.2752
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2011,97347.27155,31709.94
762,TJK,Tajikistan,Central and Southern Asia,Coffee,2011,37.658,5.449
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2011,81574.96944,30887.63725
768,TGO,Togo,Sub-Saharan Africa,Coffee,2011,5098.194496,3015.170253
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),Coffee,2011,0.315,0.007
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2011,70.64295975,8.778604411
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2011,1028.774641,318.1162518
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2011,58619.51113,9769.652599
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2011,61668.89823,21507.80396
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2011,88231.43692,20912.11405
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2011,52.189,6.487
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2011,655.47665,259.7054595
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),Coffee,2011,21.919,1.91
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2011,3585.864895,2538.429903
804,UKR,Ukraine,Europe,Coffee,2011,130844.3616,23098.69427
807,MKD,North Macedonia,Europe,Coffee,2011,26105.84183,7429.320836
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2011,53544.32722,19619.41617
826,GBR,United Kingdom,Europe,Coffee,2011,944590.6618,175408.0695
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2011,500.1029998,121.6517334
837,,Bunkers,,Coffee,2011,426.137569,29.32939
838,,Free Zones,,Coffee,2011,11996.70076,3070.25
839,,Special Categories,,Coffee,2011,29.45,4.767
842,USA,United States,Northern America,Coffee,2011,7613892.201,1442666.831
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2011,215.6738487,107.6840042
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2011,5121.271852,1209.76032
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2011,229.283558,33.228
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2011,141273.4712,25560.12793
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),Coffee,2011,31.787,3.332
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2011,401.7820183,140.8201548
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2011,622.004489,283.6134297
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2011,721.881363,130.6192491
899,,"Areas, nes",,Coffee,2011,529226.2464,248021.6033
4,AFG,Afghanistan,Central and Southern Asia,Coffee,2012,1042.476662,164.190624
8,ALB,Albania,Europe,Coffee,2012,24780.00244,5956.218715
12,DZA,Algeria,Northern Africa and Western Asia,Coffee,2012,292942.7186,120965.8878
20,AND,Andorra,Europe,Coffee,2012,6232.073534,417.0319615
24,AGO,Angola,Sub-Saharan Africa,Coffee,2012,4411.007314,549.6661629
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee,2012,419.9705758,60.37133895
31,AZE,Azerbaijan,Northern Africa and Western Asia,Coffee,2012,665.2668175,76.6640787
32,ARG,Argentina,Latin America and the Caribbean,Coffee,2012,115226.3878,32232.61905
36,AUS,Australia,Australia and New Zealand,Coffee,2012,454222.3143,81567.55542
40,AUT,Austria,Europe,Coffee,2012,506632.6975,76619.59291
44,BHS,Bahamas,Latin America and the Caribbean,Coffee,2012,3198.644359,470.3766399
48,BHR,Bahrain,Northern Africa and Western Asia,Coffee,2012,2813.585907,351.4603338
50,BGD,Bangladesh,Central and Southern Asia,Coffee,2012,228.6630098,40.81423522
51,ARM,Armenia,Northern Africa and Western Asia,Coffee,2012,18042.61726,7022.561401
52,BRB,Barbados,Latin America and the Caribbean,Coffee,2012,664.5866383,95.66418012
56,BEL,Belgium,Europe,Coffee,2012,1224915.605,279944.4563
60,BMU,Bermuda,Northern America,Coffee,2012,1857.2526,119.274
64,BTN,Bhutan,Central and Southern Asia,Coffee,2012,14.77,9.524
68,BOL,Bolivia,Latin America and the Caribbean,Coffee,2012,302.3735123,48.97710364
70,BIH,Bosnia Herzegovina,Europe,Coffee,2012,75336.07704,22458.57587
72,BWA,Botswana,Sub-Saharan Africa,Coffee,2012,5603.090654,1636.114015
74,BVT,Bouvet Island,,Coffee,2012,,
76,BRA,Brazil,Latin America and the Caribbean,Coffee,2012,38776.9569,2214.120408
84,BLZ,Belize,Latin America and the Caribbean,Coffee,2012,2549.71982,280.5229827
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),Coffee,2012,2767.253928,213.9774556
92,VGB,British Virgin Islands,Latin America and the Caribbean,Coffee,2012,183.239449,23.24
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),Coffee,2012,910.9435652,112.208166
100,BGR,Bulgaria,Europe,Coffee,2012,112638.6578,28008.46031
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),Coffee,2012,3349.978253,430.2094974
108,BDI,Burundi,Sub-Saharan Africa,Coffee,2012,21.36480502,5.530460133
112,BLR,Belarus,Europe,Coffee,2012,24052.08131,3315.25582
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee,2012,3789.386045,5538.662322
120,CMR,Cameroon,Sub-Saharan Africa,Coffee,2012,229.0916358,42.32535081
124,CAN,Canada,Northern America,Coffee,2012,1442067.63,236793.4502
132,CPV,Cabo Verde,Sub-Saharan Africa,Coffee,2012,2585.909959,702.257546
136,CYM,Cayman Islands,Latin America and the Caribbean,Coffee,2012,568.753768,63.38
140,CAF,Central African Republic,Sub-Saharan Africa,Coffee,2012,94.228,19.231
144,LKA,Sri Lanka,Central and Southern Asia,Coffee,2012,466.1567496,82.19261922
148,TCD,Chad,Sub-Saharan Africa,Coffee,2012,89.348353,9.331
152,CHL,Chile,Latin America and the Caribbean,Coffee,2012,40334.82467,11267.19458
156,CHN,China,China,Coffee,2012,180397.2621,61471.09635
162,CXR,Christmas Islands,,Coffee,2012,12.845,0.409
170,COL,Colombia,Latin America and the Caribbean,Coffee,2012,170543.7312,61640.7542
174,COM,Comoros,Sub-Saharan Africa,Coffee,2012,82.489178,47.1189261
175,MYT,Mayotte,Sub-Saharan Africa,Coffee,2012,406.196914,15.431
178,COG,"Congo, Republic",Sub-Saharan Africa,Coffee,2012,819.831125,202.6562321
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee,2012,1319.681016,220.73765
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),Coffee,2012,295.098401,15.856
188,CRI,Costa Rica,Latin America and the Caribbean,Coffee,2012,9881.130294,3360.633603
191,HRV,Croatia,Europe,Coffee,2012,63332.20781,16213.82532
192,CUB,Cuba,Latin America and the Caribbean,Coffee,2012,26951.33211,8341.84176
196,CYP,Cyprus,Northern Africa and Western Asia,Coffee,2012,18885.93749,2932.37189
203,CZE,Czech Republic,Europe,Coffee,2012,203040.517,37755.03207
204,BEN,Benin,Sub-Saharan Africa,Coffee,2012,379.9492372,199.8161392
208,DNK,Denmark,Europe,Coffee,2012,225167.5638,41665.15124
212,DMA,Dominica,Latin America and the Caribbean,Coffee,2012,4487.967567,2502.548869
214,DOM,Dominican Republic,Latin America and the Caribbean,Coffee,2012,6212.331349,2224.929259
218,ECU,Ecuador,Latin America and the Caribbean,Coffee,2012,115480.416,53321.08713
222,SLV,El Salvador,Latin America and the Caribbean,Coffee,2012,5256.338951,1056.152434
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,Coffee,2012,447.022558,43.5795
231,ETH,Ethiopia,Sub-Saharan Africa,Coffee,2012,1563.346958,255.8421248
232,ERI,Eritrea,Sub-Saharan Africa,Coffee,2012,254.915632,94.155
233,EST,Estonia,Europe,Coffee,2012,38977.76194,6109.686812
234,FRO,Faeroe Islands,Europe,Coffee,2012,3186.459094,375.505735
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,Coffee,2012,44.134,3.238
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),Coffee,2012,2557.128701,376.5402295
246,FIN,Finland,Europe,Coffee,2012,340776.0503,69827.44923
251,FRA,France,Europe,Coffee,2012,2062443.884,327191.2746
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),Coffee,2012,3383.306347,325.5584458
260,ATF,French Southern Territories,,Coffee,2012,0.359878,0.025
262,DJI,Djibouti,Sub-Saharan Africa,Coffee,2012,289.723347,118.714
266,GAB,Gabon,Sub-Saharan Africa,Coffee,2012,1058.085293,165.491967
268,GEO,Georgia,Northern Africa and Western Asia,Coffee,2012,24548.99823,8591.74475
270,GMB,Gambia,Sub-Saharan Africa,Coffee,2012,241.1568331,241.0417282
275,PSE,State of Palestine,Northern Africa and Western Asia,Coffee,2012,18907.86239,3798.782642
276,DEU,Germany,Europe,Coffee,2012,4469358.571,1151348.205
288,GHA,Ghana,Sub-Saharan Africa,Coffee,2012,1061.869234,297.4859146
292,GIB,Gibraltar,Europe,Coffee,2012,412.157654,62.1439
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),Coffee,2012,465.2881303,108.0411817
300,GRC,Greece,Europe,Coffee,2012,218327.5143,49080.75289
304,GRL,Greenland,Northern America,Coffee,2012,4824.163308,388.0697346
308,GRD,Grenada,Latin America and the Caribbean,Coffee,2012,94.58375681,8.480801177
316,GUM,Guam,Oceania (excl. Australia and New Zealand),Coffee,2012,294.952,16.655
320,GTM,Guatemala,Latin America and the Caribbean,Coffee,2012,423.0843862,107.2769088
324,GIN,Guinea,Sub-Saharan Africa,Coffee,2012,239.109873,29.784
328,GUY,Guyana,Latin America and the Caribbean,Coffee,2012,167.0165168,26.11174036
332,HTI,Haiti,Latin America and the Caribbean,Coffee,2012,2.589,0.275
340,HND,Honduras,Latin America and the Caribbean,Coffee,2012,371.0813651,80.34117094
344,HKG,"China, Hong Kong SAR",China,Coffee,2012,48619.2654,8615.403362
348,HUN,Hungary,Europe,Coffee,2012,182486.9607,35005.89405
352,ISL,Iceland,Europe,Coffee,2012,18501.04271,2584.812525
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),Coffee,2012,112592.8579,50862.4411
