Exporter M.49,Exporter ISO3,Exporter,Exporter region,Resource,Year,Value (1000USD),Weight (1000kg)
498,MDA,Moldova,Europe,Coffee,2006,6.727816,0.5377336
499,MNE,Montenegro,Europe,Coffee,2006,14.6063204,3.817
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2006,117.598589,14.224
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2006,22.71497246,2.557761346
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2006,48.417,31.363
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2006,107.7173261,56.25299999
524,NPL,Nepal,Central and Southern Asia,Coffee,2006,568.38643,104.328
528,NLD,Netherlands,Europe,Coffee,2006,187903.6313,43587.85616
530,ANT,Netherlands Antilles,,Coffee,2006,32.281,20.599
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2006,1.536,0.018
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2006,560.3724928,152.3328815
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2006,470.1773078,289.2723983
554,NZL,New Zealand,Australia and New Zealand,Coffee,2006,753.5520421,140.4345239
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2006,213956.1784,84865.02465
562,NER,Niger,Sub-Saharan Africa,Coffee,2006,3.864853,11.168
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2006,3145.933692,1762.755
568,,"Other Europe, nes",,Coffee,2006,12234.79621,3427.756
577,,"Other Africa, nes",,Coffee,2006,20.152,18.021
579,NOR,Norway,Europe,Coffee,2006,1747.601037,398.5702721
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),Coffee,2006,0.029,0.006
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),Coffee,2006,0.532,0.109
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee,2006,27.39208,24
586,PAK,Pakistan,Central and Southern Asia,Coffee,2006,0.039,0.004
591,PAN,Panama,Latin America and the Caribbean,Coffee,2006,17832.56668,6673.68627
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2006,140311.5777,58470.28
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2006,109.965763,74.754188
604,PER,Peru,Latin America and the Caribbean,Coffee,2006,497449.4495,214401.8415
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2006,667.3029153,436.6931758
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),Coffee,2006,178.768,59.911
616,POL,Poland,Europe,Coffee,2006,57850.70924,19330.19008
620,PRT,Portugal,Europe,Coffee,2006,29685.80563,6341.356377
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2006,55.031,35.797
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2006,9083.86981,4108.621
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2006,27.315,4.304
637,,"North America and Central America, nes",,Coffee,2006,0.001,0.001
642,ROU,Romania,Europe,Coffee,2006,2236.841863,737.9775942
643,RUS,Russian Federation,Europe,Coffee,2006,14261.96193,3427.821908
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2006,68736.85393,32285.29945
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2006,,
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2006,161.418426,30.558
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2006,41.7,21.703
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2006,,
674,SMR,San Marino,Europe,Coffee,2006,61.396,6.043
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2006,14.63655,0.568
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2006,7964.538891,3966.964832
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2006,41.974904,9.313
688,SRB,Serbia,Europe,Coffee,2006,1592.80964,478.2489694
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2006,11.1393,3.672
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2006,3655.692964,3082.523
699,IND,India,Central and Southern Asia,Coffee,2006,322128.7119,184482.4299
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2006,28951.93785,9408.838862
703,SVK,Slovakia,Europe,Coffee,2006,16641.95632,3247.333608
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2006,1378260.398,1079198.647
705,SVN,Slovenia,Europe,Coffee,2006,5333.700219,2335.657794
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2006,14994.76949,6067.455586
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2006,6331.644401,3256.310457
724,ESP,Spain,Europe,Coffee,2006,92675.22894,24989.08404
736,SDN,Former Sudan,,Coffee,2006,725.53731,363.3
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2006,9.259,2.37
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2006,418.1062983,82.76536293
752,SWE,Sweden,Europe,Coffee,2006,106069.802,25566.2676
757,CHE,Switzerland,Europe,Coffee,2006,163009.9452,18415.7707
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2006,1313.652248,616.2243823
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2006,37679.32104,31553.14532
768,TGO,Togo,Sub-Saharan Africa,Coffee,2006,11686.6473,8637.582
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2006,20.88,9.578
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2006,340.772368,62.43872334
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2006,1368.367892,728.075
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2006,62.5472599,23.3424898
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2006,2258.508579,420.5482929
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2006,9.584,1.908
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2006,162.627,100.991
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2006,176593.3744,93238.2958
804,UKR,Ukraine,Europe,Coffee,2006,890.866667,206.7822254
807,MKD,North Macedonia,Europe,Coffee,2006,353.012904,102.4187195
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2006,1167.027965,229.301
826,GBR,United Kingdom,Europe,Coffee,2006,50501.28612,14527.58016
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2006,79825.69983,38924.77433
838,,Free Zones,,Coffee,2006,371.452,355.682
839,,Special Categories,,Coffee,2006,55.774,19.359
842,USA,United States,Northern America,Coffee,2006,437559.9002,98837.45521
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2006,15.821,4.535
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2006,510.892,218.529
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2006,5035.785121,2366.563746
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2006,15399.36754,4591.977412
891,SCG,Serbia and Montenegro,,Coffee,2006,20.73245,4.752
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2006,15392.84432,6504.160513
899,,"Areas, nes",,Coffee,2006,2441.895929,1013.308608
4,AFG,Afghanistan,Central and Southern Asia,Coffee,2007,,
8,ALB,Albania,Europe,Coffee,2007,1008.1833,259.992031
12,DZA,Algeria,Northern Africa and Western Asia,Coffee,2007,1.309,0.222
20,AND,Andorra,Europe,Coffee,2007,0.486802,0.03
24,AGO,Angola,Sub-Saharan Africa,Coffee,2007,379.02957,222.6
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee,2007,297.974,81.038
31,AZE,Azerbaijan,Northern Africa and Western Asia,Coffee,2007,,
32,ARG,Argentina,Latin America and the Caribbean,Coffee,2007,2025.90683,453.7886523
36,AUS,Australia,Australia and New Zealand,Coffee,2007,16167.88895,2578.226464
40,AUT,Austria,Europe,Coffee,2007,223476.7837,49928.48225
44,BHS,Bahamas,Latin America and the Caribbean,Coffee,2007,3.339962,1.427
48,BHR,Bahrain,Northern Africa and Western Asia,Coffee,2007,37.96278919,10.71495004
50,BGD,Bangladesh,Central and Southern Asia,Coffee,2007,1.030663,0.27
51,ARM,Armenia,Northern Africa and Western Asia,Coffee,2007,14399.83874,6659.024853
52,BRB,Barbados,Latin America and the Caribbean,Coffee,2007,1.2291489,0.406575144
56,BEL,Belgium,Europe,Coffee,2007,401073.6024,94914.25752
68,BOL,Bolivia,Latin America and the Caribbean,Coffee,2007,16127.24364,5684.167202
70,BIH,Bosnia Herzegovina,Europe,Coffee,2007,2657.823296,649.788666
72,BWA,Botswana,Sub-Saharan Africa,Coffee,2007,22.10074239,8.358846172
74,BVT,Bouvet Island,,Coffee,2007,,
76,BRA,Brazil,Latin America and the Caribbean,Coffee,2007,3596120.447,1531944.726
84,BLZ,Belize,Latin America and the Caribbean,Coffee,2007,184.59,41.693
86,IOT,British Indian Ocean Territory,,Coffee,2007,29.56503,21.9
92,VGB,British Virgin Islands,Latin America and the Caribbean,Coffee,2007,88.383,38.476
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),Coffee,2007,2.906,0.407
100,BGR,Bulgaria,Europe,Coffee,2007,7475.992325,1614.106165
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),Coffee,2007,154.059,89.944
108,BDI,Burundi,Sub-Saharan Africa,Coffee,2007,47005.29023,20320.88327
112,BLR,Belarus,Europe,Coffee,2007,145.4789568,67.83739631
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee,2007,26.4909304,18.46204521
120,CMR,Cameroon,Sub-Saharan Africa,Coffee,2007,95215.3597,48517.07349
124,CAN,Canada,Northern America,Coffee,2007,150526.8341,28562.63637
132,CPV,Cabo Verde,Sub-Saharan Africa,Coffee,2007,441.12899,124.009446
136,CYM,Cayman Islands,Latin America and the Caribbean,Coffee,2007,373.57705,93.092
140,CAF,Central African Republic,Sub-Saharan Africa,Coffee,2007,8021.80355,6462.6859
144,LKA,Sri Lanka,Central and Southern Asia,Coffee,2007,371.5953958,132.6769714
152,CHL,Chile,Latin America and the Caribbean,Coffee,2007,1567.255142,482.3618799
156,CHN,China,China,Coffee,2007,56820.27498,20850.21249
170,COL,Colombia,Latin America and the Caribbean,Coffee,2007,1813970.035,657468.5741
174,COM,Comoros,Sub-Saharan Africa,Coffee,2007,0.396,0.059
178,COG,"Congo, Republic",Sub-Saharan Africa,Coffee,2007,19019.50407,8788.764377
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee,2007,8833.18907,4497.583
188,CRI,Costa Rica,Latin America and the Caribbean,Coffee,2007,279894.521,95724.57488
191,HRV,Croatia,Europe,Coffee,2007,7054.142395,1488.122222
192,CUB,Cuba,Latin America and the Caribbean,Coffee,2007,3761.891919,838.193
196,CYP,Cyprus,Northern Africa and Western Asia,Coffee,2007,732.9421745,178.1088579
203,CZE,Czech Republic,Europe,Coffee,2007,61191.571,12003.34114
208,DNK,Denmark,Europe,Coffee,2007,42190.4677,7131.152869
212,DMA,Dominica,Latin America and the Caribbean,Coffee,2007,17.559644,2.928
214,DOM,Dominican Republic,Latin America and the Caribbean,Coffee,2007,12960.86211,4229.963556
218,ECU,Ecuador,Latin America and the Caribbean,Coffee,2007,31507.32152,14143.61327
222,SLV,El Salvador,Latin America and the Caribbean,Coffee,2007,219587.0459,80706.54765
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,Coffee,2007,208.15411,116.62
231,ETH,Ethiopia,Sub-Saharan Africa,Coffee,2007,328138.2664,120223.9116
233,EST,Estonia,Europe,Coffee,2007,34677.91627,8990.272501
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,Coffee,2007,0.709786,0.16
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),Coffee,2007,125.184856,21.94977974
246,FIN,Finland,Europe,Coffee,2007,47972.65053,11315.63156
251,FRA,France,Europe,Coffee,2007,91592.9116,19456.926
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),Coffee,2007,2.5892032,0.18180975
262,DJI,Djibouti,Sub-Saharan Africa,Coffee,2007,3382.26261,1104.995
266,GAB,Gabon,Sub-Saharan Africa,Coffee,2007,88.417,54.115
270,GMB,Gambia,Sub-Saharan Africa,Coffee,2007,15.098,5.8
275,PSE,State of Palestine,Northern Africa and Western Asia,Coffee,2007,2642.883108,382.826988
276,DEU,Germany,Europe,Coffee,2007,1311821.991,371417.1064
288,GHA,Ghana,Sub-Saharan Africa,Coffee,2007,4955.795885,3018.99885
292,GIB,Gibraltar,Europe,Coffee,2007,1.786,0.965
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),Coffee,2007,558.55,215
300,GRC,Greece,Europe,Coffee,2007,7576.582272,2322.972003
308,GRD,Grenada,Latin America and the Caribbean,Coffee,2007,0.179,0.004
316,GUM,Guam,Oceania (excl. Australia and New Zealand),Coffee,2007,372.305,109.482
320,GTM,Guatemala,Latin America and the Caribbean,Coffee,2007,619746.4245,231722.3526
324,GIN,Guinea,Sub-Saharan Africa,Coffee,2007,43028.17545,30948.58743
328,GUY,Guyana,Latin America and the Caribbean,Coffee,2007,42.624494,15.5921829
332,HTI,Haiti,Latin America and the Caribbean,Coffee,2007,3603.4341,1246.856
336,VAT,Holy See,Europe,Coffee,2007,1.027859,0.06
340,HND,Honduras,Latin America and the Caribbean,Coffee,2007,481827.3468,190350.3348
344,HKG,"China, Hong Kong SAR",China,Coffee,2007,4430.821444,1060.159802
348,HUN,Hungary,Europe,Coffee,2007,16040.00445,3946.394069
352,ISL,Iceland,Europe,Coffee,2007,53.4236946,1.877957871
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),Coffee,2007,715040.7322,331341.6772
364,IRN,Iran,Central and Southern Asia,Coffee,2007,5.995,1.217
372,IRL,Ireland,Europe,Coffee,2007,10937.16461,1280.670644
376,ISR,Israel,Northern Africa and Western Asia,Coffee,2007,3588.119511,638.1525837
381,ITA,Italy,Europe,Coffee,2007,782450.874,109377.8331
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,Coffee,2007,199998.7406,118853.0188
388,JAM,Jamaica,Latin America and the Caribbean,Coffee,2007,30990.25421,12985.59809
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),Coffee,2007,5918.44444,1066.810949
398,KAZ,Kazakhstan,Central and Southern Asia,Coffee,2007,6.936,2.021
400,JOR,Jordan,Northern Africa and Western Asia,Coffee,2007,1301.615619,351.9203758
404,KEN,Kenya,Sub-Saharan Africa,Coffee,2007,189440.061,65255.21934
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2007,2.745,0.232
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2007,2648.570113,396.0243486
414,KWT,Kuwait,Northern Africa and Western Asia,Coffee,2007,525.217866,126.6029536
417,KGZ,Kyrgyzstan,Central and Southern Asia,Coffee,2007,2.204,0.279
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2007,32522.23245,19861.201
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2007,12488.1668,2291.59698
426,LSO,Lesotho,Sub-Saharan Africa,Coffee,2007,,
428,LVA,Latvia,Europe,Coffee,2007,6469.71275,1349.723918
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2007,228.204136,140.54
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2007,54.145,10.104
440,LTU,Lithuania,Europe,Coffee,2007,16278.43622,2307.744557
442,LUX,Luxembourg,Europe,Coffee,2007,24866.47388,3411.898648
446,MAC,"China, Macao SAR",China,Coffee,2007,1248.053473,363.15968
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2007,17125.03187,10499.34277
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2007,5511.423512,2310.419945
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2007,6435.331037,2430.269001
466,MLI,Mali,Sub-Saharan Africa,Coffee,2007,0.832,0.176
470,MLT,Malta,Europe,Coffee,2007,60.040969,4.687
473,,"Latin American Integration Association, nes",,Coffee,2007,25.115,6
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2007,8.056,0.14
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2007,47.81312678,4.959352832
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2007,364667.9311,137297.2444
490,,"Other Asia, nes",,Coffee,2007,3073.665775,985.4485367
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2007,154.58549,42.687
498,MDA,Moldova,Europe,Coffee,2007,26.7217797,15.41774962
499,MNE,Montenegro,Europe,Coffee,2007,330.126375,106.0664076
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2007,116.449556,19.706928
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2007,1.4183,0.266
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2007,123.052,74.304
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2007,23.5544477,6.79248776
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),Coffee,2007,82,34.5
524,NPL,Nepal,Central and Southern Asia,Coffee,2007,589.205524,80.074
528,NLD,Netherlands,Europe,Coffee,2007,264904.3679,53815.29245
530,ANT,Netherlands Antilles,,Coffee,2007,41.378,5.597
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2007,1.217605,0.297
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2007,603.1606415,187.3391447
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2007,2.805,0.2
554,NZL,New Zealand,Australia and New Zealand,Coffee,2007,1202.0398,171.6958039
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2007,207185.216,75336.32862
562,NER,Niger,Sub-Saharan Africa,Coffee,2007,7.406678,9.003
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2007,2738.89317,1065.59804
568,,"Other Europe, nes",,Coffee,2007,21648.11995,6056.8275
577,,"Other Africa, nes",,Coffee,2007,83.869,34.982
579,NOR,Norway,Europe,Coffee,2007,1998.531857,402.3960946
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),Coffee,2007,2.184,0.642
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),Coffee,2007,1.303,0.389
585,PLW,Palau,Oceania (excl. Australia and New Zealand),Coffee,2007,43.761,14.625
586,PAK,Pakistan,Central and Southern Asia,Coffee,2007,1.822,0.781
591,PAN,Panama,Latin America and the Caribbean,Coffee,2007,19992.40758,6826.400524
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2007,137570.0659,50132.941
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2007,271.078836,124.679
604,PER,Peru,Latin America and the Caribbean,Coffee,2007,506995.0814,196746.7519
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2007,319.0539803,104.1741115
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),Coffee,2007,129.933,44.57
616,POL,Poland,Europe,Coffee,2007,72366.03057,18046.19086
620,PRT,Portugal,Europe,Coffee,2007,37476.21185,7633.344819
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2007,313.5529,170.196
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2007,5447.46354,2024.493
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2007,113.688,22.23
637,,"North America and Central America, nes",,Coffee,2007,0.338,0.073
642,ROU,Romania,Europe,Coffee,2007,2177.3501,459.1978497
643,RUS,Russian Federation,Europe,Coffee,2007,21419.63547,4528.093356
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2007,57079.01521,24220.31043
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2007,0.287,0.141
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2007,109.486416,28.802
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2007,0.54309746,0.115948586
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2007,0.02,0.001
674,SMR,San Marino,Europe,Coffee,2007,59.895,5.777
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2007,34.3338998,2.557495035
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2007,1851.803678,807.671277
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2007,66.12373577,24.48939468
688,SRB,Serbia,Europe,Coffee,2007,1693.8549,413.2212126
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2007,5.557,1.526
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2007,5267.84771,2975.095
699,IND,India,Central and Southern Asia,Coffee,2007,338146.6033,162980.3587
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2007,26733.5644,8265.913117
703,SVK,Slovakia,Europe,Coffee,2007,32397.74206,6561.211837
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2007,2105098.766,1292317.58
705,SVN,Slovenia,Europe,Coffee,2007,2500.575315,598.4808555
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2007,0.065,0.008
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2007,15394.77786,4656.583523
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2007,4262.632314,2241.835013
724,ESP,Spain,Europe,Coffee,2007,106305.522,22810.44184
736,SDN,Former Sudan,,Coffee,2007,110.424,39.017
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2007,40.347,8.76
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2007,160.248,26.476
752,SWE,Sweden,Europe,Coffee,2007,122464.533,26497.92781
757,CHE,Switzerland,Europe,Coffee,2007,414763.7681,22609.72514
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2007,3856.544204,1158.508404
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2007,32742.20034,18179.77416
768,TGO,Togo,Sub-Saharan Africa,Coffee,2007,19228.98746,11279.7519
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2007,6.997,0.762
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2007,345.5266495,58.78115213
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2007,4828.101057,2176.929838
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2007,23.4145027,5.91197418
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2007,3279.813482,641.6591841
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2007,6.123,1.253
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2007,3.081,0.873
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2007,277761.8969,156775.8881
804,UKR,Ukraine,Europe,Coffee,2007,1338.322158,200.7341206
807,MKD,North Macedonia,Europe,Coffee,2007,440.0604504,99.8138351
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2007,1651.704618,415.272445
826,GBR,United Kingdom,Europe,Coffee,2007,78910.13602,15521.7409
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2007,120075.5347,53038.77329
837,,Bunkers,,Coffee,2007,6.21,1.242
838,,Free Zones,,Coffee,2007,206.16,195.723
839,,Special Categories,,Coffee,2007,157.777,54.337
842,USA,United States,Northern America,Coffee,2007,516126.3822,114760.7958
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2007,12.51,39.6
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2007,93.266,44.766
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2007,6116.17569,2589.115
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2007,15630.35066,4550.85304
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2007,11834.64561,4463.226432
899,,"Areas, nes",,Coffee,2007,1652.338594,527.779687
