Importer M.49,Importer ISO3,Importer,Importer region,Resource,Year,Value (1000USD),Weight (1000kg)
729,SDN,Sudan,Northern Africa and Western Asia,Coffee,2020,115094.3668,73026.46989
736,SDN,Former Sudan,,Coffee,2020,17.500252,20
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2020,302.9942085,53.8116126
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2020,2441.682501,693.1509628
752,SWE,Sweden,Europe,Coffee,2020,400895.4367,116111.8938
757,CHE,Switzerland,Europe,Coffee,2020,733042.1099,178640.2485
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2020,49567.75785,30759.793
762,TJK,Tajikistan,Central and Southern Asia,Coffee,2020,62.2474,16.11106049
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2020,107069.679,52333.5151
768,TGO,Togo,Sub-Saharan Africa,Coffee,2020,204.065416,67.5787508
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2020,18.893777,3.59578
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2020,1432.102687,408.3072084
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2020,122411.3249,22868.43887
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2020,46955.62402,26855.70826
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2020,207101.3715,88729.89279
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2020,461.686271,74.24394
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2020,61.778488,8.53142
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),Coffee,2020,6.295633,0.3228
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2020,7901.154414,14695.33789
804,UKR,Ukraine,Europe,Coffee,2020,186293.5453,53093.39046
807,MKD,North Macedonia,Europe,Coffee,2020,20513.66981,6838.491795
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2020,118721.3649,43782.69969
826,GBR,United Kingdom,Europe,Coffee,2020,1046676.353,220799.1053
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2020,272.9424672,83.68827679
837,,Bunkers,,Coffee,2020,1175.54365,124.851357
838,,Free Zones,,Coffee,2020,323.103712,37.114868
839,,Special Categories,,Coffee,2020,66.425247,11.33741
842,USA,United States,Northern America,Coffee,2020,5515670.632,1526014.934
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2020,696.2575126,1333.813613
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2020,6224.364313,1808.226231
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2020,1657.458022,342.3850959
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2020,16319.99485,7431.188264
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),Coffee,2020,33.571806,2.8224
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2020,203.425248,85.49778
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2020,4943.237742,2151.22
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2020,674.5955494,148.8289612
899,,"Areas, nes",,Coffee,2020,5960.481709,946.717396
4,AFG,Afghanistan,Central and Southern Asia,Coffee,2021,147.579225,23.68008
8,ALB,Albania,Europe,Coffee,2021,35936.60289,8663.386356
10,ATA,Antarctica,,Coffee,2021,,
12,DZA,Algeria,Northern Africa and Western Asia,Coffee,2021,247885.668,143919.757
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),Coffee,2021,40.830745,14.2345
20,AND,Andorra,Europe,Coffee,2021,6198.370668,582.6648109
24,AGO,Angola,Sub-Saharan Africa,Coffee,2021,3286.643958,414.6558689
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee,2021,582.444351,71.46374735
31,AZE,Azerbaijan,Northern Africa and Western Asia,Coffee,2021,3491.128717,520.1206414
32,ARG,Argentina,Latin America and the Caribbean,Coffee,2021,90927.00026,27674.09151
36,AUS,Australia,Australia and New Zealand,Coffee,2021,521726.935,108697.2606
40,AUT,Austria,Europe,Coffee,2021,441355.5925,58885.11047
44,BHS,Bahamas,Latin America and the Caribbean,Coffee,2021,2428.440714,250.397753
48,BHR,Bahrain,Northern Africa and Western Asia,Coffee,2021,11165.61513,1316.492365
50,BGD,Bangladesh,Central and Southern Asia,Coffee,2021,1529.297064,302.327822
51,ARM,Armenia,Northern Africa and Western Asia,Coffee,2021,14727.3762,4213.25484
52,BRB,Barbados,Latin America and the Caribbean,Coffee,2021,1011.854727,160.5298201
56,BEL,Belgium,Europe,Coffee,2021,1558345.136,409244.1106
60,BMU,Bermuda,Northern America,Coffee,2021,2099.490557,160.7313164
64,BTN,Bhutan,Central and Southern Asia,Coffee,2021,30.467878,6.618
68,BOL,Bolivia,Latin America and the Caribbean,Coffee,2021,520.6118749,76.37807147
70,BIH,Bosnia Herzegovina,Europe,Coffee,2021,63370.5214,24064.20259
72,BWA,Botswana,Sub-Saharan Africa,Coffee,2021,6559.682559,1503.372687
76,BRA,Brazil,Latin America and the Caribbean,Coffee,2021,76138.65136,6455.513303
84,BLZ,Belize,Latin America and the Caribbean,Coffee,2021,1781.014925,504.1569416
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),Coffee,2021,,
92,VGB,British Virgin Islands,Latin America and the Caribbean,Coffee,2021,36.536417,6.002159
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),Coffee,2021,1063.847997,151.7013601
100,BGR,Bulgaria,Europe,Coffee,2021,127587.4398,32053.96147
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),Coffee,2021,1220.378317,1612.779678
108,BDI,Burundi,Sub-Saharan Africa,Coffee,2021,20.10573493,11.22939202
112,BLR,Belarus,Europe,Coffee,2021,64450.89643,14400.62082
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee,2021,5990.906247,2002.263463
120,CMR,Cameroon,Sub-Saharan Africa,Coffee,2021,382.9434382,158.2128598
124,CAN,Canada,Northern America,Coffee,2021,1481544.189,284307.8585
132,CPV,Cabo Verde,Sub-Saharan Africa,Coffee,2021,1604.547935,660.0620256
136,CYM,Cayman Islands,Latin America and the Caribbean,Coffee,2021,3564.108996,913.8029216
140,CAF,Central African Republic,Sub-Saharan Africa,Coffee,2021,122.799278,70.683047
144,LKA,Sri Lanka,Central and Southern Asia,Coffee,2021,916.4227878,409.6568898
148,TCD,Chad,Sub-Saharan Africa,Coffee,2021,121.682764,13.61618
152,CHL,Chile,Latin America and the Caribbean,Coffee,2021,72891.34333,18830.5846
156,CHN,China,China,Coffee,2021,512528.1618,123420.457
162,CXR,Christmas Islands,,Coffee,2021,0.602714,0.01394
170,COL,Colombia,Latin America and the Caribbean,Coffee,2021,206614.4869,103050.6358
174,COM,Comoros,Sub-Saharan Africa,Coffee,2021,354.8431968,115.2600532
178,COG,"Congo, Republic",Sub-Saharan Africa,Coffee,2021,356.4687384,81.6837839
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee,2021,6927.472107,1161.81811
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),Coffee,2021,294.643206,34.68267
188,CRI,Costa Rica,Latin America and the Caribbean,Coffee,2021,26832.26138,12925.93036
191,HRV,Croatia,Europe,Coffee,2021,90293.29744,23611.94892
192,CUB,Cuba,Latin America and the Caribbean,Coffee,2021,9670.529525,3375.984223
196,CYP,Cyprus,Northern Africa and Western Asia,Coffee,2021,42921.83208,5277.627759
203,CZE,Czech Republic,Europe,Coffee,2021,299260.4752,54729.94653
204,BEN,Benin,Sub-Saharan Africa,Coffee,2021,652.0780973,270.3820247
208,DNK,Denmark,Europe,Coffee,2021,209541.1479,41347.70104
212,DMA,Dominica,Latin America and the Caribbean,Coffee,2021,197.187859,33.039
214,DOM,Dominican Republic,Latin America and the Caribbean,Coffee,2021,37212.73438,15100.83281
218,ECU,Ecuador,Latin America and the Caribbean,Coffee,2021,33051.83304,19108.62205
222,SLV,El Salvador,Latin America and the Caribbean,Coffee,2021,3548.702309,823.2847043
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,Coffee,2021,319.866831,21.38401
231,ETH,Ethiopia,Sub-Saharan Africa,Coffee,2021,248.3314658,60.41579164
232,ERI,Eritrea,Sub-Saharan Africa,Coffee,2021,18.01737,12.863859
233,EST,Estonia,Europe,Coffee,2021,51358.73023,8257.848811
234,FRO,Faeroe Islands,Europe,Coffee,2021,3175.713007,368.860769
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,Coffee,2021,21.839864,2.617
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),Coffee,2021,2194.929405,442.1429555
246,FIN,Finland,Europe,Coffee,2021,280592.5768,65487.74144
251,FRA,France,Europe,Coffee,2021,2562584.021,346397.4681
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),Coffee,2021,4421.523182,581.8468475
260,ATF,French Southern Territories,,Coffee,2021,8.931786,0.563
262,DJI,Djibouti,Sub-Saharan Africa,Coffee,2021,807.4616,244.8828
266,GAB,Gabon,Sub-Saharan Africa,Coffee,2021,1183.570314,152.5839054
268,GEO,Georgia,Northern Africa and Western Asia,Coffee,2021,27789.6122,11422.89613
270,GMB,Gambia,Sub-Saharan Africa,Coffee,2021,549.8726869,500.9422927
275,PSE,State of Palestine,Northern Africa and Western Asia,Coffee,2021,35563.80484,8304.682439
276,DEU,Germany,Europe,Coffee,2021,3890102.874,1180396.825
288,GHA,Ghana,Sub-Saharan Africa,Coffee,2021,1517.613077,424.51361
292,GIB,Gibraltar,Europe,Coffee,2021,1213.02497,106.26352
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),Coffee,2021,415.53234,57.6823148
300,GRC,Greece,Europe,Coffee,2021,317280.6399,65283.15895
304,GRL,Greenland,Northern America,Coffee,2021,4285.117421,390.197069
308,GRD,Grenada,Latin America and the Caribbean,Coffee,2021,233.978237,34.58422576
316,GUM,Guam,Oceania (excl. Australia and New Zealand),Coffee,2021,203.908378,15.698
320,GTM,Guatemala,Latin America and the Caribbean,Coffee,2021,2382.136081,402.9769383
324,GIN,Guinea,Sub-Saharan Africa,Coffee,2021,391.342755,84.4149
328,GUY,Guyana,Latin America and the Caribbean,Coffee,2021,319.9016538,59.2960278
332,HTI,Haiti,Latin America and the Caribbean,Coffee,2021,69.631386,39.282477
340,HND,Honduras,Latin America and the Caribbean,Coffee,2021,292.4247116,45.70489917
344,HKG,"China, Hong Kong SAR",China,Coffee,2021,67550.63668,10259.69392
348,HUN,Hungary,Europe,Coffee,2021,173304.4058,28684.79507
352,ISL,Iceland,Europe,Coffee,2021,24153.7935,3385.097444
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),Coffee,2021,34464.01902,14234.9078
364,IRN,Iran,Central and Southern Asia,Coffee,2021,58533.99051,21671.27587
368,IRQ,Iraq,Northern Africa and Western Asia,Coffee,2021,9042.034247,1875.237681
372,IRL,Ireland,Europe,Coffee,2021,150961.2769,16048.99338
376,ISR,Israel,Northern Africa and Western Asia,Coffee,2021,208452.4338,39912.26237
381,ITA,Italy,Europe,Coffee,2021,1809861.53,644419.3781
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,Coffee,2021,3467.91671,336.2549021
388,JAM,Jamaica,Latin America and the Caribbean,Coffee,2021,1406.380667,329.2964378
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),Coffee,2021,1354673.638,420118.9712
398,KAZ,Kazakhstan,Central and Southern Asia,Coffee,2021,12532.69021,2060.112936
400,JOR,Jordan,Northern Africa and Western Asia,Coffee,2021,117132.8413,30484.65322
404,KEN,Kenya,Sub-Saharan Africa,Coffee,2021,22082.64445,5927.797344
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2021,2725.097106,701.132
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2021,916028.1181,189032.4753
414,KWT,Kuwait,Northern Africa and Western Asia,Coffee,2021,71181.72097,11731.06709
417,KGZ,Kyrgyzstan,Central and Southern Asia,Coffee,2021,1128.288893,157.3928406
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2021,8484.107901,2886.122904
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2021,52131.12192,24006.31422
426,LSO,Lesotho,Sub-Saharan Africa,Coffee,2021,1427.712011,539.2712216
428,LVA,Latvia,Europe,Coffee,2021,77379.60507,12706.88676
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2021,148.885531,15.824877
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2021,44381.34212,18082.42272
440,LTU,Lithuania,Europe,Coffee,2021,156823.6231,23451.43135
442,LUX,Luxembourg,Europe,Coffee,2021,119302.5609,17842.91387
446,MAC,"China, Macao SAR",China,Coffee,2021,6635.638227,957.051428
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2021,845.6008257,199.7930446
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2021,331.5286965,54.43816838
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2021,235044.1039,96392.52845
462,MDV,Maldives,Central and Southern Asia,Coffee,2021,6376.516199,710.2430738
466,MLI,Mali,Sub-Saharan Africa,Coffee,2021,2061.763741,1176.93084
470,MLT,Malta,Europe,Coffee,2021,8439.352305,1060.959997
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2021,868.9198662,1567.594887
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2021,3846.828429,423.9328897
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2021,164409.694,57218.77914
490,,"Other Asia, nes",,Coffee,2021,207368.2397,40438.12776
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2021,3558.616353,514.3881908
498,MDA,Moldova,Europe,Coffee,2021,12055.67476,1748.204345
499,MNE,Montenegro,Europe,Coffee,2021,14632.846,4516.381035
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2021,119689.1306,52192.34507
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2021,1949.238628,228.6611088
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2021,22949.99034,6191.746334
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2021,8041.934191,1610.29704
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),Coffee,2021,101.124219,7.60258
524,NPL,Nepal,Central and Southern Asia,Coffee,2021,928.2171278,234.1435366
528,NLD,Netherlands,Europe,Coffee,2021,1228297.478,216822.6246
531,CUW,Curacao,Latin America and the Caribbean,Coffee,2021,2835.87378,521.542276
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2021,3254.824428,384.684858
534,SXM,Sint Maarten (Dutch part),Latin America and the Caribbean,Coffee,2021,355.636882,22.052
535,BES,Bonaire,Latin America and the Caribbean,Coffee,2021,418.173417,33.302
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2021,4149.287436,431.52277
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2021,115.684724,23.27419
554,NZL,New Zealand,Australia and New Zealand,Coffee,2021,86764.15948,15671.4422
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2021,561.1233843,111.1379795
562,NER,Niger,Sub-Saharan Africa,Coffee,2021,175.1570856,86.61457978
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2021,3724.281211,1552.270956
568,,"Other Europe, nes",,Coffee,2021,351.644668,34.458814
570,NIU,Niue,Oceania (excl. Australia and New Zealand),Coffee,2021,16.26892,0.541
574,NFK,Norfolk Islands,Australia and New Zealand,Coffee,2021,24.442914,1.58752
579,NOR,Norway,Europe,Coffee,2021,208218.3111,40112.17426
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),Coffee,2021,7.548531,0.96
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),Coffee,2021,0.680344,0.015
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee,2021,137.749617,22.00547
585,PLW,Palau,Oceania (excl. Australia and New Zealand),Coffee,2021,2.829687,0.112852
586,PAK,Pakistan,Central and Southern Asia,Coffee,2021,1274.413827,191.603277
591,PAN,Panama,Latin America and the Caribbean,Coffee,2021,12092.44065,3333.485036
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2021,7710.130159,1238.241128
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2021,4368.288828,1028.303013
604,PER,Peru,Latin America and the Caribbean,Coffee,2021,4738.200149,947.2617829
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2021,75160.25573,23794.77294
616,POL,Poland,Europe,Coffee,2021,754152.236,196093.0956
620,PRT,Portugal,Europe,Coffee,2021,345299.0242,59970.27061
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2021,125.795544,10.909
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2021,1209.796238,495.1651095
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2021,26437.72866,3358.972021
642,ROU,Romania,Europe,Coffee,2021,309046.8754,55681.6624
643,RUS,Russian Federation,Europe,Coffee,2021,737456.6835,228830.5396
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2021,771.0702932,236.8766419
652,BLM,Saint-Barthelemy,Latin America and the Caribbean,Coffee,2021,15.937426,0.85361
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2021,1.38842,0.89348
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2021,47.130563,2.61721
660,AIA,Anguilla,Latin America and the Caribbean,Coffee,2021,14.11898,1.335
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2021,724.592083,69.54834
666,SPM,Saint Pierre and Miquelon,Northern America,Coffee,2021,152.532954,13.817
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2021,108.6558516,11.31081088
674,SMR,San Marino,Europe,Coffee,2021,115.499294,39.043
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2021,48.400187,4.63150876
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2021,357659.903,81006.34851
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2021,7790.481418,7727.081028
688,SRB,Serbia,Europe,Coffee,2021,99377.46033,34970.58078
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2021,1969.926124,538.8474598
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2021,137.224402,29.3335
699,IND,India,Central and Southern Asia,Coffee,2021,114948.7341,75263.71673
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2021,68215.5663,14096.79861
703,SVK,Slovakia,Europe,Coffee,2021,225231.3831,41957.45791
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2021,80271.88856,27105.25651
705,SVN,Slovenia,Europe,Coffee,2021,96831.61704,30952.73971
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2021,786.521626,815.44379
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2021,77487.68865,25413.17197
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2021,207.447398,53.85586
724,ESP,Spain,Europe,Coffee,2021,1136494.019,296414.5761
728,SSD,South Sudan,Sub-Saharan Africa,Coffee,2021,2034.699065,1140.75509
729,SDN,Sudan,Northern Africa and Western Asia,Coffee,2021,61135.99773,33788.70154
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2021,521.0923807,104.0328399
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2021,2688.806043,611.8105275
752,SWE,Sweden,Europe,Coffee,2021,445489.6009,107007.3692
757,CHE,Switzerland,Europe,Coffee,2021,825272.2724,178806.0676
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2021,44836.37784,22062.081
762,TJK,Tajikistan,Central and Southern Asia,Coffee,2021,187.1036641,51.20273774
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2021,115694.336,52518.6412
768,TGO,Togo,Sub-Saharan Africa,Coffee,2021,139.046028,42.809166
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2021,80.223355,26.4709
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2021,2010.853989,451.2465075
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2021,168472.6351,31974.42499
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2021,57640.67937,26181.11798
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2021,250229.0109,80137.89752
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2021,897.496869,152.190415
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2021,321.248092,36.19606
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),Coffee,2021,15.751616,3.392
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2021,2318.969057,1629.757304
804,UKR,Ukraine,Europe,Coffee,2021,206926.5702,56672.36136
807,MKD,North Macedonia,Europe,Coffee,2021,23150.8429,6208.596043
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2021,171914.9117,56831.65623
826,GBR,United Kingdom,Europe,Coffee,2021,1025844.8,208923.8694
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2021,2611.625968,1046.636084
837,,Bunkers,,Coffee,2021,2515.680183,233.01311
838,,Free Zones,,Coffee,2021,1219.036182,248.568134
839,,Special Categories,,Coffee,2021,2.191671,0.33588
842,USA,United States,Northern America,Coffee,2021,6897908.764,1602347.229
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2021,1295.49322,1595.547095
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2021,11147.49942,2689.595819
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2021,2464.59409,362.2589205
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2021,5520.186517,2072.269551
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),Coffee,2021,47.59685,3.3908
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2021,539.028049,192.2456311
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2021,8427.756371,2658.275
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2021,667.310645,120.4382057
899,,"Areas, nes",,Coffee,2021,6966.236496,939.205115
4,AFG,Afghanistan,Central and Southern Asia,Coffee,2022,161.148659,46.91206
8,ALB,Albania,Europe,Coffee,2022,31511.28036,5803.269106
10,ATA,Antarctica,,Coffee,2022,,
12,DZA,Algeria,Northern Africa and Western Asia,Coffee,2022,188006.8114,95968.35889
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),Coffee,2022,38.327305,11.286
20,AND,Andorra,Europe,Coffee,2022,5750.088055,567.0607447
24,AGO,Angola,Sub-Saharan Africa,Coffee,2022,3453.258588,391.6722558
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee,2022,693.6529357,93.23885346
31,AZE,Azerbaijan,Northern Africa and Western Asia,Coffee,2022,5880.184211,845.9157471
32,ARG,Argentina,Latin America and the Caribbean,Coffee,2022,167051.8668,34668.51927
36,AUS,Australia,Australia and New Zealand,Coffee,2022,700065.2909,115001.3363
40,AUT,Austria,Europe,Coffee,2022,499881.7465,62360.01897
44,BHS,Bahamas,Latin America and the Caribbean,Coffee,2022,4543.147913,460.0608931
48,BHR,Bahrain,Northern Africa and Western Asia,Coffee,2022,13009.94429,1369.241138
50,BGD,Bangladesh,Central and Southern Asia,Coffee,2022,1338.770595,214.067892
51,ARM,Armenia,Northern Africa and Western Asia,Coffee,2022,34056.57962,10737.2624
52,BRB,Barbados,Latin America and the Caribbean,Coffee,2022,1431.181559,182.340522
56,BEL,Belgium,Europe,Coffee,2022,1710213.442,372627.3517
60,BMU,Bermuda,Northern America,Coffee,2022,2462.195077,209.3513982
64,BTN,Bhutan,Central and Southern Asia,Coffee,2022,50.59064,9.851
68,BOL,Bolivia,Latin America and the Caribbean,Coffee,2022,842.30283,81.63488903
70,BIH,Bosnia Herzegovina,Europe,Coffee,2022,80404.95577,20826.58007
72,BWA,Botswana,Sub-Saharan Africa,Coffee,2022,6196.179768,1313.428283
76,BRA,Brazil,Latin America and the Caribbean,Coffee,2022,108974.8243,7819.637086
84,BLZ,Belize,Latin America and the Caribbean,Coffee,2022,3450.412639,683.533468
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),Coffee,2022,,
92,VGB,British Virgin Islands,Latin America and the Caribbean,Coffee,2022,507.319569,58.85296
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),Coffee,2022,1266.516878,152.6930491
100,BGR,Bulgaria,Europe,Coffee,2022,153658.365,30075.67939
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),Coffee,2022,1153.66581,1234.376094
108,BDI,Burundi,Sub-Saharan Africa,Coffee,2022,106.6740508,16.47347981
112,BLR,Belarus,Europe,Coffee,2022,70864.21426,11962.56025
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee,2022,7161.175458,1131.293118
120,CMR,Cameroon,Sub-Saharan Africa,Coffee,2022,168.076204,20.38625
124,CAN,Canada,Northern America,Coffee,2022,2006710.424,298989.9202
132,CPV,Cabo Verde,Sub-Saharan Africa,Coffee,2022,2046.870693,561.6887893
136,CYM,Cayman Islands,Latin America and the Caribbean,Coffee,2022,2036.862863,294.65491
140,CAF,Central African Republic,Sub-Saharan Africa,Coffee,2022,138.503568,29.088418
144,LKA,Sri Lanka,Central and Southern Asia,Coffee,2022,729.1312399,137.6156719
148,TCD,Chad,Sub-Saharan Africa,Coffee,2022,102.300083,14.24464
152,CHL,Chile,Latin America and the Caribbean,Coffee,2022,82350.12216,14606.7215
156,CHN,China,China,Coffee,2022,649672.8297,116629.7498
162,CXR,Christmas Islands,,Coffee,2022,38.457631,12.697
166,CCK,Cocos Islands,,Coffee,2022,2.247402,0.12
170,COL,Colombia,Latin America and the Caribbean,Coffee,2022,466932.2238,140231.331
174,COM,Comoros,Sub-Saharan Africa,Coffee,2022,407.769644,106.08925
178,COG,"Congo, Republic",Sub-Saharan Africa,Coffee,2022,529.33588,57.6034
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee,2022,1123.883838,316.8942891
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),Coffee,2022,324.266161,25.28911
188,CRI,Costa Rica,Latin America and the Caribbean,Coffee,2022,39879.70729,13454.20943
191,HRV,Croatia,Europe,Coffee,2022,104297.3737,21579.94905
192,CUB,Cuba,Latin America and the Caribbean,Coffee,2022,12618.87794,2975.698716
196,CYP,Cyprus,Northern Africa and Western Asia,Coffee,2022,47548.5661,5120.160629
203,CZE,Czech Republic,Europe,Coffee,2022,397013.2192,61600.55084
204,BEN,Benin,Sub-Saharan Africa,Coffee,2022,599.5552668,264.4033776
208,DNK,Denmark,Europe,Coffee,2022,283118.5336,41097.43663
212,DMA,Dominica,Latin America and the Caribbean,Coffee,2022,23.147295,5.978
214,DOM,Dominican Republic,Latin America and the Caribbean,Coffee,2022,49086.78528,14689.02848
218,ECU,Ecuador,Latin America and the Caribbean,Coffee,2022,44288.29418,17160.67129
222,SLV,El Salvador,Latin America and the Caribbean,Coffee,2022,4362.190168,726.1634049
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,Coffee,2022,1238.206046,218.1046
231,ETH,Ethiopia,Sub-Saharan Africa,Coffee,2022,308.1420135,82.62810709
232,ERI,Eritrea,Sub-Saharan Africa,Coffee,2022,13.328158,4.997
233,EST,Estonia,Europe,Coffee,2022,76359.09841,11391.19541
234,FRO,Faeroe Islands,Europe,Coffee,2022,3084.51898,344.432402
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,Coffee,2022,36.413812,3.867
